Date,Close,SMA_20,Upper_Band,Lower_Band,Signal
2023-01-27 00:00:00-05:00,2165.74951171875,2198.937951660156,2389.4012818804263,2008.4746214398863,Mantener
2023-01-30 00:00:00-05:00,2151.626708984375,2203.5485595703126,2383.9917280183927,2023.1053911222323,Mantener
2023-01-31 00:00:00-05:00,2217.255859375,2215.552813720703,2361.1678056641995,2069.9378217772064,Mantener
2023-02-01 00:00:00-05:00,2137.50439453125,2222.115686035156,2336.4916887425634,2107.739683327749,Mantener
2023-02-02 00:00:00-05:00,2097.62841796875,2222.738732910156,2334.0688608912883,2111.408604929024,Comprar
2023-02-03 00:00:00-05:00,2107.59765625,2218.211181640625,2340.570626362838,2095.851736918412,Mantener
2023-02-06 00:00:00-05:00,2140.827392578125,2215.3451171875,2342.2828727835645,2088.4073615914353,Mantener
2023-02-07 00:00:00-05:00,2168.24169921875,2212.2298095703127,2340.6462182207874,2083.813400919838,Mantener
2023-02-08 00:00:00-05:00,2144.98095703125,2208.7822021484376,2340.661703418948,2076.902700877927,Mantener
2023-02-09 00:00:00-05:00,2076.85986328125,2200.723974609375,2344.2602597531004,2057.18768946565,Mantener
2023-02-10 00:00:00-05:00,2184.02587890625,2197.193310546875,2338.60374481476,2055.7828762789904,Mantener
2023-02-13 00:00:00-05:00,2169.903076171875,2193.5380126953123,2333.736202691329,2053.339822699296,Mantener
2023-02-14 00:00:00-05:00,2143.319580078125,2187.888952636719,2326.535240599799,2049.2426646736385,Mantener
2023-02-15 00:00:00-05:00,2155.780517578125,2179.2492065429688,2301.5548007827138,2056.9436123032237,Mantener
2023-02-16 00:00:00-05:00,2176.54931640625,2173.184765625,2282.017842981688,2064.3516882683125,Mantener
2023-02-17 00:00:00-05:00,2106.7666015625,2164.3373291015623,2263.69405768946,2064.9806005136647,Mantener
2023-02-20 00:00:00-05:00,2119.22802734375,2156.6114135742187,2243.3798048425924,2069.843022305845,Mantener
2023-02-21 00:00:00-05:00,2149.96533203125,2153.2053466796874,2235.0196648304436,2071.391028528931,Mantener
2023-02-22 00:00:00-05:00,2106.7666015625,2147.888562011719,2227.092584057344,2068.684539966094,Mantener
2023-02-23 00:00:00-05:00,2169.903076171875,2144.5240234375,2212.7046946563114,2076.343352218689,Mantener
2023-02-24 00:00:00-05:00,2176.54931640625,2145.064013671875,2214.1179741210753,2076.0100532226743,Mantener
2023-02-27 00:00:00-05:00,2230.5478515625,2149.0100708007812,2227.9545884780023,2070.06555312356,Vender
2023-02-28 00:00:00-05:00,2241.347412109375,2150.2146484375,2234.122871401689,2066.306425473311,Vender
2023-03-01 00:00:00-05:00,2255.469970703125,2156.112927246094,2251.9901957090283,2060.2356587831596,Vender
2023-03-02 00:00:00-05:00,2230.5478515625,2162.758898925781,2259.984498466581,2065.533299384981,Mantener
2023-03-03 00:00:00-05:00,2263.777587890625,2170.5678955078124,2274.027306316414,2067.1084846992107,Mantener
2023-03-06 00:00:00-05:00,2276.238525390625,2177.3384521484377,2289.92363558414,2064.7532687127355,Mantener
2023-03-07 00:00:00-05:00,2230.5478515625,2180.453759765625,2295.402396537916,2065.5051229933338,Mantener
2023-03-08 00:00:00-05:00,2228.0556640625,2184.6074951171877,2300.161264252489,2069.053725981886,Mantener
2023-03-09 00:00:00-05:00,2186.51806640625,2190.0904052734377,2293.930415265831,2086.2503952810443,Mantener
2023-03-10 00:00:00-05:00,2118.397216796875,2186.808972167969,2295.490864512129,2078.127079823809,Mantener
2023-03-13 00:00:00-04:00,2045.291748046875,2180.578405761719,2306.2938291217542,2054.8629824016834,Comprar
2023-03-14 00:00:00-04:00,2061.90673828125,2176.507763671875,2312.180813756197,2040.8347135875536,Mantener
2023-03-15 00:00:00-04:00,1991.293212890625,2168.2833984375,2327.1982024157855,2009.3685944592148,Comprar
2023-03-16 00:00:00-04:00,1968.86328125,2157.8990966796873,2339.991889199085,1975.8063041602898,Comprar
2023-03-17 00:00:00-04:00,1993.785400390625,2152.250036621094,2347.552778579112,1956.9472946630756,Mantener
2023-03-20 00:00:00-04:00,1993.785400390625,2145.9779052734375,2353.4254560492104,1938.5303544976646,Mantener
2023-03-21 00:00:00-04:00,2040.307373046875,2140.495007324219,2353.228063891949,1927.761950756489,Mantener
