Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-06-06 00:00:00-04:00,1785.2221992980417,1834.883056640625,1754.3982188785071,1834.883056640625,2777808,0.0,0.0
2023-06-07 00:00:00-04:00,1836.5953146938905,1880.2626158824164,1834.8828715100267,1858.0008544921875,2716894,0.0,0.0
2023-06-08 00:00:00-04:00,1863.1384082795948,1866.5632950595204,1825.4646537004119,1858.8572998046875,3050800,0.0,0.0
2023-06-13 00:00:00-04:00,1840.8763023884137,1873.412720756209,1820.326985524543,1827.1767578125,1997559,0.0,0.0
2023-06-14 00:00:00-04:00,1852.8637118853535,1852.8637118853535,1825.4646181791006,1834.883056640625,1530465,0.0,0.0
2023-06-15 00:00:00-04:00,1849.4387419080933,1878.5502776603503,1843.4451904296875,1843.4451904296875,2787163,0.0,0.0
2023-06-16 00:00:00-04:00,1858.0009726784447,1883.6876220703125,1832.3143232865768,1883.6876220703125,9259418,0.0,0.0
2023-06-19 00:00:00-04:00,1883.6876220703125,1883.6876220703125,1883.6876220703125,1883.6876220703125,0,0.0,0.0
2023-06-20 00:00:00-04:00,1841.7325239244083,1852.8634038923383,1806.6274409486293,1827.1767578125,5475954,0.0,0.0
2023-06-21 00:00:00-04:00,1849.438697797483,1887.9686706682637,1849.438697797483,1870.84423828125,4023686,0.0,0.0
2023-06-22 00:00:00-04:00,1839.1640625,1875.125370984637,1831.4580678247207,1839.1640625,2222590,0.0,0.0
2023-06-23 00:00:00-04:00,1826.3206578334914,1864.8506295177424,1823.7519930545413,1832.314208984375,2057088,0.0,0.0
2023-06-26 00:00:00-04:00,1832.3142654104693,1870.84423828125,1832.3142654104693,1870.84423828125,1250225,0.0,0.0
2023-06-27 00:00:00-04:00,1862.2819647387923,1863.1381863317756,1832.314208984375,1832.314208984375,2534263,0.0,0.0
2023-06-28 00:00:00-04:00,1840.87646484375,1840.87646484375,1823.7520326126453,1840.87646484375,1729947,0.0,0.0
2023-06-29 00:00:00-04:00,1842.588968789915,1849.4387419080933,1825.4645359944698,1843.4451904296875,3885081,0.0,0.0
2023-06-30 00:00:00-04:00,1845.1575328791253,1846.8699760650918,1830.6017657984082,1832.314208984375,2786231,0.0,0.0
2023-07-03 00:00:00-04:00,1832.314208984375,1832.314208984375,1832.314208984375,1832.314208984375,0,0.0,0.0
2023-07-04 00:00:00-04:00,1849.438579382604,1849.438579382604,1829.7454833984375,1829.7454833984375,242094,0.0,0.0
2023-07-05 00:00:00-04:00,1857.1445734633648,1861.4256812860099,1829.7454833984375,1829.7454833984375,1698983,0.0,0.0
2023-07-06 00:00:00-04:00,1823.752197265625,1828.8895273987675,1796.3531032221977,1823.752197265625,1362332,0.0,0.0
2023-07-07 00:00:00-04:00,1807.4838608353227,1849.438720703125,1807.4838608353227,1849.438720703125,4169861,0.0,0.0
2023-07-10 00:00:00-04:00,1846.8701171875,1858.0009987468127,1839.164122261822,1846.8701171875,2674017,0.0,0.0
2023-07-11 00:00:00-04:00,1855.4323856178016,1895.6748046875,1853.7199422531335,1895.6748046875,8395624,0.0,0.0
2023-07-12 00:00:00-04:00,1896.5309421491538,1921.3613698341765,1896.5309421491538,1914.5115966796875,2811015,0.0,0.0
2023-07-13 00:00:00-04:00,1914.5115966796875,1953.8977923179993,1905.9493802365762,1914.5115966796875,5176500,0.0,0.0
2023-07-14 00:00:00-04:00,1919.6487461964985,1935.0607343461581,1851.1510210869,1855.43212890625,3534854,0.0,0.0
2023-07-17 00:00:00-04:00,1847.726276767551,1880.262698693949,1845.1576118786247,1854.5760498046875,1900688,0.0,0.0
2023-07-18 00:00:00-04:00,1853.7196647455578,1886.2560838034474,1853.7196647455578,1871.7003173828125,974314,0.0,0.0
2023-07-19 00:00:00-04:00,1881.118857137548,1890.537294747249,1861.4257603172641,1867.4193115234375,3890027,0.0,0.0
2023-07-20 00:00:00-04:00,1867.4193115234375,1867.4193115234375,1867.4193115234375,1867.4193115234375,0,0.0,0.0
2023-07-21 00:00:00-04:00,1883.6876639484487,1891.3936589373288,1858.0010139855156,1876.837890625,2083141,0.0,0.0
2023-07-24 00:00:00-04:00,1888.8248079221707,1915.3676769364895,1888.8248079221707,1899.9556884765625,4709605,0.0,0.0
2023-07-25 00:00:00-04:00,1905.0930164352465,1920.5050048828125,1896.5308006310431,1920.5050048828125,10164221,0.0,0.0
2023-07-26 00:00:00-04:00,1899.9558302515702,1914.511598216544,1899.9558302515702,1904.2369384765625,3579686,0.0,0.0
2023-07-27 00:00:00-04:00,1903.3807406353917,1905.0931839468046,1875.1254259970797,1882.8314208984375,2183614,0.0,0.0
2023-07-28 00:00:00-04:00,1882.831521332534,1899.099733658736,1869.9881958118483,1888.8250732421875,2395808,0.0,0.0
2023-07-31 00:00:00-04:00,1888.8250732421875,1888.8250732421875,1888.8250732421875,1888.8250732421875,0,0.0,0.0
2023-08-01 00:00:00-04:00,1969.3096524034524,1979.5843114594704,1953.8976638194254,1960.7474365234375,2997101,0.0,0.0
2023-08-02 00:00:00-04:00,1956.4663234869363,1969.3096472735026,1917.9363521272373,1935.994140625,2962515,0.0,0.0
2023-08-03 00:00:00-04:00,1954.7539224911145,2001.8461107245844,1953.8977008868696,1994.996337890625,6699148,0.0,0.0
2023-08-04 00:00:00-04:00,1994.996337890625,1994.996337890625,1994.996337890625,1994.996337890625,0,0.0,0.0
2023-08-07 00:00:00-04:00,1994.996337890625,1994.996337890625,1994.996337890625,1994.996337890625,0,0.0,0.0
2023-08-08 00:00:00-04:00,1960.7476086606434,2024.9642333984375,1957.3227220079611,2024.9642333984375,2835644,0.0,0.0
2023-08-09 00:00:00-04:00,1990.7151925375917,1990.7151925375917,1909.3741416597115,1955.610107421875,8513993,0.0,0.0
2023-08-10 00:00:00-04:00,1945.3354900881056,1968.4534734650329,1926.4986147439427,1943.623046875,2157838,0.0,0.0
2023-08-11 00:00:00-04:00,1951.329038669752,1970.1659139881963,1951.329038669752,1969.3096923828125,4085,0.0,0.0
2023-08-14 00:00:00-04:00,1952.18540521978,1963.3162869162086,1940.1983018543956,1947.904296875,1327110,0.0,0.0
2023-08-15 00:00:00-04:00,1943.6231492739378,1977.0157936887763,1938.4858193639625,1939.342041015625,2308542,0.0,0.0
2023-08-16 00:00:00-04:00,1950.4727963636487,1975.30322265625,1950.4727963636487,1975.30322265625,3670828,0.0,0.0
2023-08-17 00:00:00-04:00,1977.0156257440071,1983.8653983754284,1959.0349725865258,1966.740966796875,589643,0.0,0.0
2023-08-18 00:00:00-04:00,1959.035030512339,1994.996337890625,1943.6230416359308,1994.996337890625,1326201,0.0,0.0
2023-08-21 00:00:00-04:00,1994.996337890625,1994.996337890625,1994.996337890625,1994.996337890625,0,0.0,0.0
2023-08-22 00:00:00-04:00,1991.571451998003,1996.7087816248252,1977.8719063264778,1989.8590087890625,2365736,0.0,0.0
2023-08-23 00:00:00-04:00,1960.7477578167275,1996.7090704055058,1941.910879794034,1977.8721923828125,1838690,0.0,0.0
2023-08-24 00:00:00-04:00,1988.146731376648,1990.7153964042664,1963.3163027763367,1972.7347412109375,4138161,0.0,0.0
2023-08-25 00:00:00-04:00,1983.865744480942,1983.865744480942,1969.3099750997699,1977.8721923828125,7548139,0.0,0.0
2023-08-28 00:00:00-04:00,1989.8590674556904,2020.6830461253999,1989.8590674556904,2007.8397216796875,5446812,0.0,0.0
2023-08-29 00:00:00-04:00,1994.9963327830806,2046.36962890625,1994.9963327830806,2046.36962890625,5360637,0.0,0.0
2023-08-30 00:00:00-04:00,2049.7944712154203,2102.8802094006146,2049.7944712154203,2089.1806640625,4698598,0.0,0.0
2023-08-31 00:00:00-04:00,2102.024226684311,2106.3053350889636,2018.114501953125,2018.114501953125,8043923,0.0,0.0
2023-09-01 00:00:00-04:00,2049.7946178508255,2064.350385813843,2037.807514822458,2042.088623046875,988501,0.0,0.0
2023-09-04 00:00:00-04:00,2058.3566505142408,2058.3566505142408,2020.6829015031647,2029.2451171875,264509,0.0,0.0
2023-09-05 00:00:00-04:00,2054.932044831333,2091.7495773012274,2054.932044831333,2068.631591796875,3513747,0.0,0.0
2023-09-06 00:00:00-04:00,2092.605695444806,2106.305241732497,2063.4941595834625,2072.91259765625,4406266,0.0,0.0
2023-09-07 00:00:00-04:00,2072.0563806177934,2075.481267197327,2037.807514822458,2042.088623046875,3539191,0.0,0.0
2023-09-08 00:00:00-04:00,2030.9578156359355,2089.1808896086354,2030.9578156359355,2079.762451171875,3378947,0.0,0.0
2023-09-11 00:00:00-04:00,2088.324362625861,2088.324362625861,2048.9381712848235,2051.5068359375,2430673,0.0,0.0
