,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Signal
23,2024-02-01 00:00:00-05:00,2216.472306436567,2244.528917910448,2174.387389225746,2193.091796875,2856567,0.0,0.0,Comprar
24,2024-02-02 00:00:00-05:00,2174.3872833251958,2188.4155883789062,2169.711181640625,2169.711181640625,1329585,0.0,0.0,Comprar
25,2024-02-05 00:00:00-05:00,2174.3872833251958,2183.739486694336,2155.682876586914,2169.711181640625,1307406,0.0,0.0,Comprar
26,2024-02-06 00:00:00-05:00,2197.767989691149,2207.120193902601,2165.0352749510685,2202.444091796875,1728880,0.0,0.0,Comprar
27,2024-02-07 00:00:00-05:00,2202.4439390154266,2211.796142578125,2188.4156336713795,2211.796142578125,1985107,0.0,0.0,Comprar
28,2024-02-08 00:00:00-05:00,2221.1482382228232,2225.824339776977,2188.41552734375,2188.41552734375,7357052,0.0,0.0,Comprar
29,2024-02-09 00:00:00-05:00,2183.739317397577,2183.739317397577,2155.682709465274,2165.034912109375,3991935,0.0,0.0,Comprar
30,2024-02-12 00:00:00-05:00,2179.0632926643666,2197.767698609984,2160.35888671875,2160.35888671875,3416185,0.0,0.0,Comprar
31,2024-02-13 00:00:00-05:00,2165.0350333748283,2165.0350333748283,2127.626220703125,2127.626220703125,3168712,0.0,0.0,Comprar
32,2024-02-14 00:00:00-05:00,2136.978423871051,2160.3589317908654,2127.626220703125,2127.626220703125,2353063,0.0,0.0,Comprar
33,2024-02-15 00:00:00-05:00,2113.597856243192,2165.034972213712,2113.597856243192,2146.33056640625,4545594,0.0,0.0,Comprar
34,2024-02-16 00:00:00-05:00,2151.006759676654,2165.035064631067,2151.006759676654,2155.682861328125,3215751,0.0,0.0,Comprar
35,2024-02-19 00:00:00-05:00,2141.6546023196584,2155.6829075750275,2122.9501953125,2122.9501953125,355978,0.0,0.0,Comprar
36,2024-02-20 00:00:00-05:00,2151.0068980434485,2169.711305852522,2127.6263882821067,2132.302490234375,2612608,0.0,0.0,Comprar
37,2024-02-21 00:00:00-05:00,2155.6829671573228,2179.0634765625,2146.330763395252,2179.0634765625,5196637,0.0,0.0,Comprar
38,2024-02-22 00:00:00-05:00,2141.654511802217,2197.7677304520566,2141.654511802217,2188.41552734375,2135737,0.0,0.0,Comprar
39,2024-02-23 00:00:00-05:00,2160.3590690383585,2188.415680324571,2155.6829671573228,2179.0634765625,1395482,0.0,0.0,Comprar
40,2024-02-26 00:00:00-05:00,2188.4156949626868,2197.767898787313,2174.387389225746,2193.091796875,4085477,0.0,0.0,Comprar
41,2024-02-27 00:00:00-05:00,2188.4157094147245,2216.472321073888,2188.4157094147245,2207.1201171875,2181966,0.0,0.0,Comprar
42,2024-02-28 00:00:00-05:00,2207.120057744565,2225.824465013587,2151.0068359375,2151.0068359375,4521562,0.0,0.0,Comprar
43,2024-02-29 00:00:00-05:00,2165.0350491053155,2169.711150723253,2141.654541015625,2141.654541015625,3385269,0.0,0.0,Comprar
44,2024-03-01 00:00:00-05:00,2132.3023681640625,2141.654571533203,2057.484741210937,2094.8935546875,9331162,0.0,0.0,Comprar
45,2024-03-04 00:00:00-05:00,2066.836944580078,2066.836944580078,1982.6671142578125,1982.6671142578125,19324407,0.0,0.0,Comprar
46,2024-03-05 00:00:00-05:00,1982.6671296986872,1996.6954348616496,1959.28662109375,1959.28662109375,6639850,0.0,0.0,Comprar
47,2024-03-06 00:00:00-05:00,2010.7237715686824,2010.7237715686824,1949.9344482421875,1949.9344482421875,4092863,0.0,0.0,Comprar
48,2024-03-07 00:00:00-05:00,1954.6104736328125,1977.9909816906213,1949.9343720212507,1954.6104736328125,5057413,0.0,0.0,Comprar
49,2024-03-08 00:00:00-05:00,1945.2583162256688,1945.2583162256688,1917.2017058954916,1921.8778076171875,5733447,0.0,0.0,Comprar
50,2024-03-11 00:00:00-04:00,1917.2017514126971,1940.582260576267,1889.145140416414,1926.553955078125,7513846,0.0,0.0,Comprar
51,2024-03-12 00:00:00-04:00,1926.5539697853917,1954.6105809958583,1917.2017660485687,1940.582275390625,4786471,0.0,0.0,Comprar
52,2024-03-13 00:00:00-04:00,1963.9627075195312,1977.9910125732424,1945.25830078125,1945.25830078125,3251229,0.0,0.0,Comprar
53,2024-03-14 00:00:00-04:00,1949.9344024658203,1982.6671142578125,1935.9060974121091,1982.6671142578125,7189970,0.0,0.0,Comprar
54,2024-03-15 00:00:00-04:00,1982.667084983032,2066.8369140625,1968.6387801364535,2066.8369140625,46520253,0.0,0.0,Comprar
55,2024-03-18 00:00:00-04:00,1973.314972214472,2020.0759905133928,1963.9627685546875,1963.9627685546875,4839131,0.0,0.0,Comprar
56,2024-03-19 00:00:00-04:00,1982.6671142578125,2001.3715209960935,1973.314910888672,1982.6671142578125,1504884,0.0,0.0,Comprar
57,2024-03-20 00:00:00-04:00,1968.6388545496325,2001.3715670955885,1968.6388545496325,1987.34326171875,1157509,0.0,0.0,Comprar
58,2024-03-21 00:00:00-04:00,1996.6954653033088,2001.3715670955885,1982.6671599264705,1987.34326171875,2224496,0.0,0.0,Comprar
59,2024-03-22 00:00:00-04:00,1992.019271525931,1992.019271525931,1949.9343573387632,1977.990966796875,2823812,0.0,0.0,Comprar
60,2024-03-25 00:00:00-04:00,1977.990966796875,1977.990966796875,1977.990966796875,1977.990966796875,0,0.0,0.0,Comprar
61,2024-03-26 00:00:00-04:00,1961.0206766917288,2008.1605968045112,1880.8828125,1880.8828125,9764642,17.0,0.0,Comprar
62,2024-03-27 00:00:00-04:00,1899.7387377635544,1956.306640625,1899.7387377635544,1956.306640625,2506698,0.0,0.0,Comprar
63,2024-03-28 00:00:00-04:00,1956.306640625,1956.306640625,1956.306640625,1956.306640625,0,0.0,0.0,Comprar
64,2024-03-29 00:00:00-04:00,1956.306640625,1956.306640625,1956.306640625,1956.306640625,0,0.0,0.0,Comprar
65,2024-04-01 00:00:00-04:00,1979.876658818493,2064.728515625,1979.876658818493,2064.728515625,5859130,0.0,0.0,Comprar
66,2024-04-02 00:00:00-04:00,2064.728366639407,2126.010258799937,2045.8723998207824,2116.582275390625,8688457,0.0,0.0,Comprar
67,2024-04-03 00:00:00-04:00,2116.582373473321,2159.00830078125,2116.582373473321,2159.00830078125,5243795,0.0,0.0,Comprar
68,2024-04-04 00:00:00-04:00,2159.008284996296,2187.292236328125,2097.726390443999,2187.292236328125,12176907,0.0,0.0,Comprar
69,2024-04-05 00:00:00-04:00,2187.292252319869,2168.436284627456,2130.724349242631,2159.00830078125,4071398,0.0,0.0,Comprar
70,2024-04-08 00:00:00-04:00,2159.008295473845,2168.436279296875,2126.0103520932407,2168.436279296875,7340985,0.0,0.0,Comprar
71,2024-04-09 00:00:00-04:00,2126.0103625916595,2168.436290004797,2130.7243545264528,2149.580322265625,12903501,0.0,0.0,Comprar
72,2024-04-10 00:00:00-04:00,2149.580217323218,2210.862109483749,2111.868283685969,2116.582275390625,16875100,0.0,0.0,Comprar
73,2024-04-11 00:00:00-04:00,2116.582389358926,2196.720252653139,2130.724365234375,2130.724365234375,35746674,0.0,0.0,Comprar
74,2024-04-12 00:00:00-04:00,2130.72437613351,2215.576231820243,2111.868408203125,2111.868408203125,11415649,0.0,0.0,Comprar
75,2024-04-15 00:00:00-04:00,2111.868408203125,2159.008328029088,2111.868408203125,2111.868408203125,2029360,0.0,0.0,Comprar
76,2024-04-16 00:00:00-04:00,2111.868408203125,2140.1523600987025,2107.1544162205287,2111.868408203125,2888028,0.0,0.0,Comprar
77,2024-04-17 00:00:00-04:00,2111.86841367713,2135.438373651205,2102.4404296875,2102.4404296875,1793681,0.0,0.0,Comprar
78,2024-04-18 00:00:00-04:00,2102.440310086025,2135.438252172577,2097.726318359375,2097.726318359375,6072825,0.0,0.0,Comprar
79,2024-04-19 00:00:00-04:00,2097.726432255336,2149.580344063895,2102.4404242379323,2111.868408203125,4595170,0.0,0.0,Comprar
80,2024-04-22 00:00:00-04:00,2111.8683974004425,2140.152349151341,2111.8683974004425,2130.724365234375,2334478,0.0,0.0,Comprar
81,2024-04-23 00:00:00-04:00,2130.7242359203296,2163.7221776270603,2130.7242359203296,2144.8662109375,3659440,0.0,0.0,Comprar
82,2024-04-24 00:00:00-04:00,2144.8663197393003,2168.436279296875,2140.152327827785,2168.436279296875,3212078,0.0,0.0,Comprar
83,2024-04-25 00:00:00-04:00,2168.4361548434117,2182.578129766303,2163.722163202447,2173.150146484375,3233638,0.0,0.0,Comprar
84,2024-04-26 00:00:00-04:00,2173.15027120839,2187.292246942935,2163.72228738536,2168.436279296875,3367269,0.0,0.0,Comprar
85,2024-04-29 00:00:00-04:00,2168.436274012446,2192.0062335125813,2168.436274012446,2177.8642578125,1441847,0.0,0.0,Comprar
86,2024-04-30 00:00:00-04:00,2177.864273874383,2177.864273874383,2149.580322265625,2149.580322265625,2532463,0.0,0.0,Comprar
87,2024-05-02 00:00:00-04:00,2149.580212375277,2140.152228987666,2116.5822705186392,2126.01025390625,2631900,0.0,0.0,Comprar
88,2024-05-03 00:00:00-04:00,2111.8683483195755,2083.58439722601,1998.7325439453125,1998.7325439453125,19324407,0.0,0.0,Comprar
89,2024-05-06 00:00:00-04:00,2130.7243706597224,2149.5803385416666,2121.29638671875,2121.29638671875,1538075,0.0,0.0,Comprar
90,2024-05-07 00:00:00-04:00,2121.2963759636564,2149.580327643172,2121.2963759636564,2140.15234375,1794703,0.0,0.0,Comprar
91,2024-05-08 00:00:00-04:00,2140.152338396039,2159.008306135211,2102.4404029176944,2149.580322265625,4268678,0.0,0.0,Comprar
92,2024-05-09 00:00:00-04:00,2149.580322265625,2192.0062496787623,2144.866330330832,2149.580322265625,6212654,0.0,0.0,Comprar
93,2024-05-10 00:00:00-04:00,2149.5802074710264,2168.4361742032283,2149.5802074710264,2135.438232421875,1623748,0.0,0.0,Comprar
94,2024-05-14 00:00:00-04:00,2135.4383255531047,2187.292236328125,2121.29634988719,2187.292236328125,2646558,0.0,0.0,Comprar
95,2024-05-15 00:00:00-04:00,2187.292131085886,2173.150156100417,2116.5822561585405,2154.294189453125,5450341,0.0,0.0,Comprar
96,2024-05-16 00:00:00-04:00,2154.2943035623302,2173.15027120839,2159.008295473845,2168.436279296875,2902612,0.0,0.0,Comprar
97,2024-05-17 00:00:00-04:00,2168.436268773572,2196.720220105401,2149.5803012190195,2187.292236328125,5087485,0.0,0.0,Comprar
98,2024-05-20 00:00:00-04:00,2187.2922258947647,2225.004160823985,2192.006217760917,2206.148193359375,4943778,0.0,0.0,Comprar
99,2024-05-21 00:00:00-04:00,2206.148193359375,2239.1461364224424,2192.006217760917,2206.148193359375,4842768,0.0,0.0,Comprar
100,2024-05-22 00:00:00-04:00,2206.1482310022025,2201.4342390556167,2135.438351803414,2140.15234375,3575054,0.0,0.0,Comprar
101,2024-05-23 00:00:00-04:00,2140.15234375,2140.15234375,2140.15234375,2140.15234375,0,0.0,0.0,Comprar
102,2024-05-24 00:00:00-04:00,2163.722163202447,2206.1480879711225,2140.1522049976275,2173.150146484375,3863187,0.0,0.0,Comprar
103,2024-05-27 00:00:00-04:00,2173.15027120839,2168.436279296875,2154.2943035623302,2168.436279296875,617530,0.0,0.0,Comprar
104,2024-05-28 00:00:00-04:00,2168.4362382648374,2243.860107421875,2168.4362382648374,2243.860107421875,12831748,0.0,0.0,Comprar
105,2024-05-29 00:00:00-04:00,2243.860232319079,2248.574224403783,2229.718256064967,2239.146240234375,3468339,0.0,0.0,Comprar
106,2024-05-30 00:00:00-04:00,2239.1461311502662,2267.4300822805853,2215.576171875,2215.576171875,4044530,0.0,0.0,Comprar
107,2024-05-31 00:00:00-04:00,2215.576166702529,2248.5741096108645,2225.004150390625,2225.004150390625,24241779,0.0,0.0,Comprar
108,2024-06-04 00:00:00-04:00,2225.0041452399787,2234.43212890625,2177.864226908624,2234.43212890625,2807299,0.0,0.0,Comprar
109,2024-06-05 00:00:00-04:00,2234.432139295213,2239.1461311502662,2215.576171875,2215.576171875,2708666,0.0,0.0,Comprar
110,2024-06-06 00:00:00-04:00,2215.576285428779,2239.146245912064,2220.290277525436,2229.71826171875,4076719,0.0,0.0,Comprar
111,2024-06-07 00:00:00-04:00,2229.718142234673,2248.5741096108645,2220.290158546577,2225.004150390625,2497038,0.0,0.0,Comprar
112,2024-06-11 00:00:00-04:00,2225.004150390625,2248.5741096108645,2225.004150390625,2225.004150390625,11030569,0.0,0.0,Comprar
113,2024-06-12 00:00:00-04:00,2225.0042583857444,2272.144179114256,2229.718250458596,2248.57421875,2905209,0.0,0.0,Comprar
114,2024-06-13 00:00:00-04:00,2248.5742075834846,2281.572151929573,2253.288199632926,2267.43017578125,8104328,0.0,0.0,Comprar
115,2024-06-14 00:00:00-04:00,2267.430056254069,2291.000015258789,2258.0020726521807,2262.716064453125,3673384,0.0,0.0,Comprar
116,2024-06-17 00:00:00-04:00,2262.716049382716,2366.423868312757,2281.572016460905,2291.0,7160858,0.0,0.0,Comprar
117,2024-06-18 00:00:00-04:00,2291.0001138324387,2328.7120498626023,2286.286121828668,2305.14208984375,10713094,0.0,0.0,Comprar
118,2024-06-19 00:00:00-04:00,2305.141975308642,2319.283950617284,2286.2860082304524,2291.0,2262115,0.0,0.0,Comprar
119,2024-06-20 00:00:00-04:00,2430.0,2375.0,2295.0,2330.0,14674196,139.0,0.0,Comprar
120,2024-06-21 00:00:00-04:00,2330.0,2325.0,2295.0,2295.0,6947967,0.0,0.0,Comprar
121,2024-06-24 00:00:00-04:00,2295.0,2400.0,2290.0,2400.0,10451423,0.0,0.0,Comprar
122,2024-06-25 00:00:00-04:00,2400.0,2350.0,2290.0,2300.0,10609494,0.0,0.0,Comprar
123,2024-06-26 00:00:00-04:00,2300.0,2320.0,2280.0,2315.0,4831613,0.0,0.0,Comprar
124,2024-06-27 00:00:00-04:00,2315.0,2325.0,2280.0,2325.0,3107771,0.0,0.0,Comprar
125,2024-06-28 00:00:00-04:00,2325.0,2340.0,2310.0,2320.0,3160569,0.0,0.0,Comprar
126,2024-07-02 00:00:00-04:00,2320.0,2325.0,2280.0,2295.0,5244266,0.0,0.0,Comprar
127,2024-07-03 00:00:00-04:00,2295.0,2315.0,2290.0,2290.0,657438,0.0,0.0,Comprar
128,2024-07-04 00:00:00-04:00,2290.0,2295.0,2280.0,2280.0,576494,0.0,0.0,Comprar
129,2024-07-05 00:00:00-04:00,2280.0,2320.0,2280.0,2295.0,1181503,0.0,0.0,Comprar
130,2024-07-08 00:00:00-04:00,2295.0,2290.0,2260.0,2260.0,1759779,0.0,0.0,Comprar
131,2024-07-09 00:00:00-04:00,2260.0,2265.0,2235.0,2240.0,2124227,0.0,0.0,Comprar
132,2024-07-10 00:00:00-04:00,2240.0,2240.0,2150.0,2210.0,1432778,0.0,0.0,Comprar
133,2024-07-11 00:00:00-04:00,2210.0,2240.0,2205.0,2240.0,2316263,0.0,0.0,Comprar
134,2024-07-12 00:00:00-04:00,2240.0,2215.0,2190.0,2190.0,1614329,0.0,0.0,Comprar
135,2024-07-15 00:00:00-04:00,2190.0,2220.0,2180.0,2220.0,1884204,0.0,0.0,Comprar
136,2024-07-16 00:00:00-04:00,2220.0,2220.0,2180.0,2180.0,1360136,0.0,0.0,Comprar
137,2024-07-17 00:00:00-04:00,2180.0,2220.0,2180.0,2185.0,2822705,0.0,0.0,Comprar
138,2024-07-18 00:00:00-04:00,2185.0,2210.0,2180.0,2180.0,2168709,0.0,0.0,Comprar
139,2024-07-19 00:00:00-04:00,2180.0,2200.0,2180.0,2180.0,703052,0.0,0.0,Comprar
140,2024-07-22 00:00:00-04:00,2180.0,2175.0,2145.0,2165.0,1558937,0.0,0.0,Comprar
141,2024-07-23 00:00:00-04:00,2165.0,2160.0,2120.0,2120.0,2484596,0.0,0.0,Comprar
142,2024-07-24 00:00:00-04:00,2120.0,2170.0,2125.0,2135.0,5984209,0.0,0.0,Comprar
143,2024-07-25 00:00:00-04:00,2135.0,2155.0,2120.0,2140.0,2479672,0.0,0.0,Comprar
144,2024-07-26 00:00:00-04:00,2140.0,2155.0,2130.0,2145.0,1136815,0.0,0.0,Comprar
145,2024-07-29 00:00:00-04:00,2145.0,2150.0,2110.0,2130.0,1603264,0.0,0.0,Comprar
146,2024-07-30 00:00:00-04:00,2130.0,2150.0,2115.0,2130.0,3138473,0.0,0.0,Comprar
147,2024-07-31 00:00:00-04:00,2130.0,2180.0,2145.0,2175.0,3125676,0.0,0.0,Comprar
148,2024-08-01 00:00:00-04:00,2175.0,2175.0,2110.0,2120.0,1339193,0.0,0.0,Comprar
149,2024-08-02 00:00:00-04:00,2120.0,2105.0,2055.0,2060.0,2243567,0.0,0.0,Comprar
150,2024-08-05 00:00:00-04:00,2060.0,2040.0,1965.0,2040.0,5015388,0.0,0.0,Comprar
151,2024-08-06 00:00:00-04:00,2040.0,2100.0,2025.0,2060.0,2244090,0.0,0.0,Comprar
152,2024-08-07 00:00:00-04:00,2060.0,2110.0,2070.0,2085.0,938096,0.0,0.0,Comprar
153,2024-08-08 00:00:00-04:00,2060.0,2110.0,2070.0,2085.0,938096,0.0,0.0,Comprar
154,2024-08-09 00:00:00-04:00,2085.0,2140.0,2090.0,2135.0,747871,0.0,0.0,Comprar
155,2024-08-12 00:00:00-04:00,2135.0,2160.0,2105.0,2155.0,1442585,0.0,0.0,Comprar
156,2024-08-13 00:00:00-04:00,2155.0,2140.0,2095.0,2110.0,2087310,0.0,0.0,Comprar
157,2024-08-14 00:00:00-04:00,2110.0,2105.0,2040.0,2040.0,2125074,0.0,0.0,Comprar
158,2024-08-15 00:00:00-04:00,2040.0,2100.0,2065.0,2085.0,2325725,0.0,0.0,Comprar
159,2024-08-16 00:00:00-04:00,2085.0,2090.0,2070.0,2085.0,475665,0.0,0.0,Comprar
160,2024-08-20 00:00:00-04:00,2085.0,2070.0,2025.0,2035.0,2147502,0.0,0.0,Comprar
161,2024-08-21 00:00:00-04:00,2035.0,2050.0,2030.0,2040.0,4599954,0.0,0.0,Comprar
162,2024-08-22 00:00:00-04:00,2040.0,2065.0,2035.0,2035.0,1785861,0.0,0.0,Comprar
163,2024-08-23 00:00:00-04:00,2035.0,2065.0,2045.0,2055.0,1636368,0.0,0.0,Comprar
164,2024-08-26 00:00:00-04:00,2055.0,2090.0,2060.0,2075.0,3993178,0.0,0.0,Comprar
165,2024-08-27 00:00:00-04:00,2075.0,2095.0,2060.0,2060.0,538198,0.0,0.0,Comprar
166,2024-08-28 00:00:00-04:00,2060.0,2065.0,2040.0,2055.0,4906030,0.0,0.0,Comprar
167,2024-08-29 00:00:00-04:00,2055.0,2080.0,2045.0,2045.0,1394222,0.0,0.0,Comprar
168,2024-08-30 00:00:00-04:00,2045.0,2055.0,2030.0,2055.0,4814784,0.0,0.0,Comprar
169,2024-09-02 00:00:00-04:00,2055.0,2055.0,2020.0,2055.0,541167,0.0,0.0,Comprar
170,2024-09-03 00:00:00-04:00,2055.0,2040.0,1980.0,1995.0,4664982,0.0,0.0,Comprar
171,2024-09-04 00:00:00-04:00,1995.0,1995.0,1920.0,1920.0,4184691,0.0,0.0,Comprar
172,2024-09-05 00:00:00-04:00,1920.0,1955.0,1920.0,1925.0,3050805,0.0,0.0,Comprar
173,2024-09-06 00:00:00-04:00,1925.0,1940.0,1910.0,1930.0,2036101,0.0,0.0,Comprar
174,2024-09-09 00:00:00-04:00,1930.0,1945.0,1910.0,1915.0,632904,0.0,0.0,Comprar
175,2024-09-10 00:00:00-04:00,1915.0,1915.0,1850.0,1885.0,2647945,0.0,0.0,Comprar
176,2024-09-11 00:00:00-04:00,1885.0,1925.0,1890.0,1905.0,2824013,0.0,0.0,Comprar
177,2024-09-12 00:00:00-04:00,1905.0,1935.0,1900.0,1930.0,1878299,0.0,0.0,Comprar
178,2024-09-13 00:00:00-04:00,1930.0,1935.0,1905.0,1910.0,1802042,0.0,0.0,Comprar
179,2024-09-16 00:00:00-04:00,1910.0,1965.0,1900.0,1960.0,880390,0.0,0.0,Comprar
180,2024-09-17 00:00:00-04:00,1960.0,1975.0,1945.0,1955.0,1827731,0.0,0.0,Comprar
181,2024-09-18 00:00:00-04:00,1955.0,1955.0,1905.0,1905.0,1175718,0.0,0.0,Comprar
182,2024-09-19 00:00:00-04:00,1905.0,1945.0,1895.0,1905.0,2961596,0.0,0.0,Comprar
183,2024-09-20 00:00:00-04:00,1905.0,1905.0,1870.0,1890.0,13528138,0.0,0.0,Comprar
184,2024-09-23 00:00:00-04:00,1890.0,1930.0,1890.0,1920.0,1265822,0.0,0.0,Comprar
185,2024-09-24 00:00:00-04:00,1920.0,1945.0,1920.0,1940.0,747060,0.0,0.0,Comprar
186,2024-09-25 00:00:00-04:00,1940.0,1905.0,1840.0,1840.0,6687027,0.0,0.0,Comprar
187,2024-09-26 00:00:00-04:00,1840.0,1900.0,1820.0,1900.0,428813,0.0,0.0,Comprar
188,2024-09-27 00:00:00-04:00,1900.0,1895.0,1845.0,1885.0,1126465,0.0,0.0,Comprar
189,2024-09-30 00:00:00-04:00,1885.0,1885.0,1855.0,1880.0,647242,0.0,0.0,Comprar
190,2024-10-01 00:00:00-04:00,1880.0,1925.0,1855.0,1895.0,4063372,0.0,0.0,Comprar
191,2024-10-02 00:00:00-04:00,1895.0,1950.0,1870.0,1875.0,3356663,0.0,0.0,Comprar
192,2024-10-03 00:00:00-04:00,1875.0,1905.0,1870.0,1905.0,6255158,0.0,0.0,Comprar
193,2024-10-04 00:00:00-04:00,1905.0,1925.0,1875.0,1890.0,8587882,0.0,0.0,Comprar
194,2024-10-07 00:00:00-04:00,1890.0,1925.0,1910.0,1910.0,2953727,0.0,0.0,Comprar
195,2024-10-08 00:00:00-04:00,1910.0,1820.0,1915.0,1825.0,4439792,0.0,0.0,Comprar
196,2024-10-09 00:00:00-04:00,1825.0,1850.0,1815.0,1840.0,716014,0.0,0.0,Comprar
197,2024-10-10 00:00:00-04:00,1840.0,1870.0,1845.0,1845.0,563418,0.0,0.0,Comprar
198,2024-10-11 00:00:00-04:00,1845.0,1855.0,1830.0,1845.0,661262,0.0,0.0,Comprar
199,2024-10-15 00:00:00-04:00,1845.0,1840.0,1780.0,1780.0,3092248,0.0,0.0,Comprar
200,2024-10-16 00:00:00-04:00,1780.0,1795.0,1760.0,1760.0,1938916,0.0,0.0,Comprar
201,2024-10-17 00:00:00-04:00,1760.0,1760.0,1730.0,1740.0,1646150,0.0,0.0,Comprar
202,2024-10-18 00:00:00-04:00,1740.0,1765.0,1730.0,1760.0,1035365,0.0,0.0,Comprar
203,2024-10-21 00:00:00-04:00,1760.0,1775.0,1710.0,1725.0,1518111,0.0,0.0,Comprar
204,2024-10-22 00:00:00-04:00,1725.0,1740.0,1725.0,1735.0,597438,0.0,0.0,Comprar
205,2024-10-23 00:00:00-04:00,1735.0,1735.0,1710.0,1720.0,747123,0.0,0.0,Comprar
206,2024-10-24 00:00:00-04:00,1720.0,1740.0,1720.0,1730.0,646270,0.0,0.0,Comprar
207,2024-10-25 00:00:00-04:00,1730.0,1755.0,1730.0,1735.0,4161780,0.0,0.0,Comprar
208,2024-10-28 00:00:00-04:00,1735.0,1770.0,1705.0,1760.0,1120545,0.0,0.0,Comprar
209,2024-10-29 00:00:00-04:00,1760.0,1755.0,1720.0,1735.0,3534444,0.0,0.0,Comprar
210,2024-10-30 00:00:00-04:00,1735.0,1755.0,1720.0,1720.0,8237601,0.0,0.0,Comprar
211,2024-10-31 00:00:00-04:00,1720.0,1720.0,1680.0,1700.0,1906006,0.0,0.0,Comprar
212,2024-11-01 00:00:00-04:00,1700.0,1710.0,1680.0,1680.0,1279462,0.0,0.0,Comprar
213,2024-11-05 00:00:00-05:00,1680.0,1680.0,1655.0,1660.0,1430781,0.0,0.0,Comprar
214,2024-11-06 00:00:00-05:00,1660.0,1700.0,1650.0,1700.0,3067020,0.0,0.0,Comprar
215,2024-11-07 00:00:00-05:00,1700.0,1670.0,1640.0,1660.0,4492120,0.0,0.0,Comprar
216,2024-11-08 00:00:00-05:00,1660.0,1650.0,1590.0,1590.0,3504709,0.0,0.0,Comprar
217,2024-11-12 00:00:00-05:00,1590.0,1660.0,1620.0,1650.0,4035537,0.0,0.0,Comprar
218,2024-11-13 00:00:00-05:00,1650.0,1660.0,1615.0,1660.0,3101555,0.0,0.0,Comprar
219,2024-11-14 00:00:00-05:00,1660.0,1755.0,1665.0,1725.0,7040349,0.0,0.0,Comprar
220,2024-11-15 00:00:00-05:00,1725.0,1770.0,1740.0,1745.0,6779903,0.0,0.0,Comprar
221,2024-11-18 00:00:00-05:00,1745.0,1790.0,1750.0,1785.0,22336343,0.0,0.0,Comprar
