Date,Close,SMA_20,Upper_Band,Lower_Band,Signal
2024-01-01 05:00:00,5810.5478515625,5686.4437255859375,6125.722209409269,5247.165241762606,mantén
2024-01-02 05:00:00,5858.09716796875,5714.4979248046875,6119.377251994647,5309.618597614728,mantén
2024-01-03 05:00:00,5848.587890625,5743.9786376953125,6090.920167797383,5397.037107593242,mantén
2024-01-04 05:00:00,5934.17626953125,5773.459301757813,6074.6884005507945,5472.230202964831,mantén
2024-01-05 05:00:00,6114.86474609375,5811.974389648438,6077.1247926919805,5546.823986604895,vende
2024-01-08 05:00:00,6114.86474609375,5842.406079101563,6099.388267340284,5585.423890862841,vende
2024-01-09 05:00:00,6038.78564453125,5859.048413085938,6121.863769093019,5596.233057078856,mantén
2024-01-10 05:00:00,6133.884765625,5878.543725585938,6162.420709363367,5594.666741808509,mantén
2024-01-11 05:00:00,6228.9833984375,5903.744946289063,6218.070233779295,5589.41965879883,vende
2024-01-12 05:00:00,6276.53271484375,5923.715747070312,6279.002683549365,5568.428810591259,mantén
2024-01-15 05:00:00,6371.63134765625,5945.11298828125,6353.10151987083,5537.12445669167,vende
2024-01-16 05:00:00,6371.63134765625,5966.9857421875,6417.222989790655,5516.748494584345,mantén
2024-01-17 05:00:00,6371.63134765625,6004.07431640625,6459.558434081699,5548.590198730801,mantén
2024-01-18 05:00:00,6333.59228515625,6039.2609375,6481.562604174833,5596.959270825168,mantén
2024-01-19 05:00:00,6190.943359375,6056.3787109375,6494.084960326638,5618.672461548362,mantén
2024-01-22 05:00:00,6190.943359375,6073.496484375,6503.700198625713,5643.292770124288,mantén
2024-01-23 05:00:00,6257.5126953125,6095.8447265625,6514.825563619373,5676.863889505627,mantén
2024-01-24 05:00:00,6257.5126953125,6116.290966796875,6524.2326778180395,5708.349255775711,mantén
2024-01-25 05:00:00,6257.5126953125,6138.639208984375,6524.427242841788,5752.851175126962,mantén
2024-01-26 05:00:00,6257.5126953125,6160.987451171875,6517.417712138471,5804.55719020528,mantén
2024-01-29 05:00:00,6209.96337890625,6180.958227539062,6497.207999672717,5864.708455405407,mantén
2024-01-30 05:00:00,6114.86474609375,6193.796606445312,6473.608090850224,5913.985122040401,mantén
2024-01-31 05:00:00,6086.33447265625,6205.683935546875,6440.295192144045,5971.072678949704,mantén
2024-02-01 05:00:00,5991.23583984375,6208.5369140625,6430.281376520967,5986.792451604033,mantén
2024-02-02 05:00:00,6048.29541015625,6205.208447265625,6434.735041158834,5975.681853372416,mantén
2024-02-05 05:00:00,6057.80517578125,6202.35546875,6437.948616076705,5966.762321423295,mantén
2024-02-06 05:00:00,6038.78564453125,6202.35546875,6437.948616076705,5966.762321423295,mantén
2024-02-07 05:00:00,6086.33447265625,6199.977954101562,6439.408948621473,5960.546959581651,mantén
2024-02-08 05:00:00,5829.56787109375,6180.007177734375,6470.447816118388,5889.566539350361,compra
