Date,Close,SMA_10,SMA_50,Signal
2024-01-01 05:00:00,43857.27734375,43954.738671875,44161.824375,vende
2024-01-02 05:00:00,44617.46875,43943.04296875,44160.55765625,vende
2024-01-03 05:00:00,45319.1875,44021.011328125,44180.524609375,vende
2024-01-04 05:00:00,44734.42578125,44040.503515625,44207.69453125,vende
2024-01-05 05:00:00,43837.78515625,44038.554296875,44200.733203125,vende
2024-01-08 05:00:00,43837.78515625,44036.605078125,44181.353046875,vende
2024-01-09 05:00:00,44811.01953125,44131.979296875,44204.510390625,vende
2024-01-10 05:00:00,45182.1640625,44391.166796875,44208.778203125,compra
2024-01-11 05:00:00,44615.67578125,44467.006640625,44205.315859375,compra
2024-01-12 05:00:00,44146.859375,44495.96484375,44217.674765625,compra
2024-01-15 05:00:00,44146.859375,44524.923046875,44230.033671875,compra
2024-01-16 05:00:00,42935.75390625,44356.7515625,44212.591015625,compra
2024-01-17 05:00:00,43326.43359375,44157.476171875,44201.083984375,vende
2024-01-18 05:00:00,42994.35546875,43983.469140625,44182.935390625,vende
2024-01-19 05:00:00,43463.171875,43946.0078125,44181.01703125,vende
2024-01-22 05:00:00,43463.171875,43908.546484375,44179.098671875,vende
2024-01-23 05:00:00,43131.09375,43740.55390625,44175.949921875,vende
2024-01-24 05:00:00,43131.09375,43535.446875,44172.801171875,vende
2024-01-25 05:00:00,43131.09375,43386.988671875,44157.38734375,vende
2024-01-26 05:00:00,43131.09375,43285.412109375,44154.599296875,vende
2024-01-29 05:00:00,41998.12109375,43070.53828125,44129.151796875,vende
2024-01-30 05:00:00,41978.5859375,42974.821484375,44102.952890625,vende
2024-01-31 05:00:00,43912.453125,43033.4234375,44107.134296875,vende
2024-02-01 05:00:00,44342.203125,43168.208203125,44113.778125,vende
2024-02-02 05:00:00,44615.67578125,43283.45859375,44125.89140625,vende
2024-02-05 05:00:00,44928.22265625,43429.963671875,44150.388203125,vende
2024-02-06 05:00:00,45221.23046875,43638.97734375,44171.005234375,vende
2024-02-07 05:00:00,45787.71484375,43904.639453125,44202.951953125,vende
2024-02-08 05:00:00,45787.71484375,44170.3015625,44217.222421875,vende
2024-02-09 05:00:00,45020.84375,44359.2765625,44216.15546875,compra
2024-02-12 05:00:00,45020.84375,44661.548828125,44215.088515625,compra
2024-02-13 05:00:00,45745.09765625,45038.2,44228.506640625,compra
2024-02-14 05:00:00,45705.9453125,45217.54921875,44213.725859375,compra
2024-02-15 05:00:00,45705.9453125,45353.9234375,44226.3609375,compra
2024-02-16 05:00:00,45705.9453125,45462.950390625,44238.996015625,compra
2024-02-19 05:00:00,45705.9453125,45540.72265625,44268.385390625,compra
2024-02-20 05:00:00,45705.9453125,45589.194140625,44297.774765625,compra
2024-02-21 05:00:00,45705.9453125,45581.0171875,44327.164140625,compra
2024-02-22 05:00:00,45705.9453125,45572.840234375,44356.553515625,compra
2024-02-23 05:00:00,45705.9453125,45641.350390625,44385.942890625,compra
2024-02-26 05:00:00,45705.9453125,45709.860546875,44384.321875,compra
2024-02-27 05:00:00,45705.9453125,45705.9453125,44403.752265625,compra
2024-02-28 05:00:00,45705.9453125,45705.9453125,44427.08109375,compra
2024-02-29 05:00:00,45705.9453125,45705.9453125,44450.409921875,compra
2024-03-01 05:00:00,45705.9453125,45705.9453125,44487.38328125,compra
2024-03-04 05:00:00,45705.9453125,45705.9453125,44524.356640625,compra
2024-03-05 05:00:00,45705.9453125,45705.9453125,44561.33,compra
2024-03-06 05:00:00,45705.9453125,45705.9453125,44623.643125,compra
2024-03-07 05:00:00,45705.9453125,45705.9453125,44660.616484375,compra
2024-03-08 05:00:00,45705.9453125,45705.9453125,44697.58984375,compra
2024-03-11 04:00:00,45800.5390625,45715.4046875,44736.455078125,compra
2024-03-12 04:00:00,45349.3984375,45679.75,44751.093671875,compra
2024-03-13 04:00:00,44917.875,45600.94296875,44743.067421875,compra
