Date,Close,SMA_10,SMA_50,Signal
2024-01-01 05:00:00,26946.267578125,26113.3916015625,24458.28640625,compra
2024-01-02 05:00:00,27468.62109375,26339.77890625,24543.0390625,compra
2024-01-03 05:00:00,27288.498046875,26546.4072265625,24629.9533203125,compra
2024-01-04 05:00:00,29053.6953125,26878.901171875,24753.7435546875,compra
2024-01-05 05:00:00,29900.26953125,27318.759375,24892.3692578125,compra
2024-01-08 05:00:00,29900.26953125,27758.617578125,25030.4709375,compra
2024-01-09 05:00:00,29269.841796875,28032.403125,25154.7413671875,compra
2024-01-10 05:00:00,28873.57421875,28259.3572265625,25276.3265234375,compra
2024-01-11 05:00:00,28171.09765625,28381.840234375,25375.1287109375,compra
2024-01-12 05:00:00,28081.03515625,28495.3169921875,25465.666875,compra
2024-01-15 05:00:00,28495.31640625,28650.221875,25564.4906640625,compra
2024-01-16 05:00:00,27648.7421875,28668.233984375,25647.6056640625,compra
2024-01-17 05:00:00,27936.9375,28733.0779296875,25732.2925,compra
2024-01-18 05:00:00,28279.169921875,28655.625390625,25825.9200390625,compra
2024-01-19 05:00:00,28153.083984375,28480.9068359375,25912.484453125,compra
2024-01-22 05:00:00,28153.083984375,28306.18828125,25999.0488671875,compra
2024-01-23 05:00:00,27648.7421875,28144.0783203125,26072.73171875,compra
2024-01-24 05:00:00,27648.7421875,28021.5951171875,26141.5238671875,compra
2024-01-25 05:00:00,27648.7421875,27969.3595703125,26209.9666796875,compra
2024-01-26 05:00:00,27648.7421875,27926.1302734375,26277.7108203125,compra
2024-01-29 05:00:00,28027.0,27879.2986328125,26357.561484375,compra
2024-01-30 05:00:00,27918.92578125,27906.3169921875,26433.8533203125,compra
2024-01-31 05:00:00,27630.73046875,27875.6962890625,26491.8051171875,compra
2024-02-01 05:00:00,28099.046875,27857.683984375,26565.41125,compra
2024-02-02 05:00:00,28441.279296875,27886.503515625,26642.0193359375,compra
2024-02-05 05:00:00,28189.107421875,27890.105859375,26717.0773828125,compra
2024-02-06 05:00:00,28333.20703125,27958.55234375,26798.1614453125,compra
2024-02-07 05:00:00,28423.267578125,28036.0048828125,26879.3000390625,compra
2024-02-08 05:00:00,27918.92578125,28063.0232421875,26952.0984765625,compra
2024-02-09 05:00:00,27738.802734375,28072.029296875,27016.4037109375,compra
2024-02-12 05:00:00,27792.83984375,28048.61328125,27080.0430078125,compra
2024-02-13 05:00:00,27396.572265625,27996.3779296875,27138.551640625,compra
2024-02-14 05:00:00,27810.8515625,28014.3900390625,27207.4419140625,compra
2024-02-15 05:00:00,27900.912109375,27994.5765625,27278.1333984375,compra
2024-02-16 05:00:00,27918.92578125,27942.3412109375,27349.18515625,compra
2024-02-19 05:00:00,26315.837890625,27755.0142578125,27390.620546875,compra
2024-02-20 05:00:00,27666.755859375,27688.369140625,27451.388828125,compra
2024-02-21 05:00:00,28369.23046875,27682.9654296875,27517.4731640625,compra
2024-02-22 05:00:00,28855.560546875,27776.62890625,27583.8519140625,compra
2024-02-23 05:00:00,29449.96484375,27947.7451171875,27671.5509375,compra
2024-02-26 05:00:00,29449.96484375,28113.4576171875,27760.9966015625,compra
2024-02-27 05:00:00,28891.583984375,28262.9587890625,27834.7333203125,compra
2024-02-28 05:00:00,29071.70703125,28389.0443359375,27911.7231640625,compra
2024-02-29 05:00:00,28891.583984375,28488.1115234375,27974.9797265625,compra
2024-03-01 05:00:00,29053.6953125,28601.5884765625,28046.0198828125,compra
2024-03-04 05:00:00,28909.59765625,28860.964453125,28114.1780859375,compra
2024-03-05 05:00:00,29143.75390625,29008.6642578125,28166.4134375,compra
2024-03-06 05:00:00,29431.951171875,29114.936328125,28222.971796875,compra
2024-03-07 05:00:00,29630.083984375,29192.388671875,28276.648125,compra
2024-03-08 05:00:00,28729.474609375,29120.3396484375,28312.312265625,compra
2024-03-11 04:00:00,28819.537109375,29057.296875,28349.77765625,compra
2024-03-12 04:00:00,28729.474609375,29041.0859375,28374.9947265625,compra
2024-03-13 04:00:00,28711.462890625,29005.0615234375,28403.4540234375,compra
2024-03-14 04:00:00,28387.244140625,28954.6275390625,28390.125,compra
2024-03-15 04:00:00,28279.169921875,28877.175,28357.7030078125,compra
2024-03-18 04:00:00,29161.76953125,28902.3921875,28342.9330078125,compra
2024-03-19 04:00:00,28891.583984375,28877.1751953125,28335.3678515625,compra
2024-03-20 04:00:00,29377.912109375,28871.7712890625,28345.454609375,compra
2024-03-21 04:00:00,30270.287109375,28935.7916015625,28387.4383984375,compra
2024-03-22 04:00:00,30529.482421875,29115.7923828125,28436.40734375,compra
2024-03-25 04:00:00,30529.482421875,29286.7869140625,28477.0906640625,compra
2024-03-26 04:00:00,30418.400390625,29455.6794921875,28532.483828125,compra
2024-03-27 04:00:00,30436.9140625,29628.224609375,28582.483359375,compra
2024-03-28 04:00:00,30436.9140625,29833.1916015625,28625.6382421875,compra
