Date,Close,SMA_20,Upper_Band,Lower_Band,Signal
2024-01-01 05:00:00,26946.267578125,25411.040625,27276.020367609977,23546.060882390026,mantén
2024-01-02 05:00:00,27468.62109375,25560.9146484375,27583.013128989773,23538.81616788523,mantén
2024-01-03 05:00:00,27288.498046875,25707.02265625,27787.142618798134,23626.902693701864,mantén
2024-01-04 05:00:00,29053.6953125,25941.39052734375,28406.173501695193,23476.607552992304,vende
2024-01-05 05:00:00,29900.26953125,26218.087109375,29138.710653634007,23297.46356511599,vende
2024-01-08 05:00:00,29900.26953125,26500.89716796875,29698.915822414125,23302.878513523374,vende
2024-01-09 05:00:00,29269.841796875,26732.97216796875,30030.920505312493,23435.023830625007,mantén
2024-01-10 05:00:00,28873.57421875,26923.4001953125,30255.478266463062,23591.32212416194,mantén
2024-01-11 05:00:00,28171.09765625,27055.12392578125,30364.587566992806,23745.66028456969,mantén
2024-01-12 05:00:00,28081.03515625,27205.925,30406.640259364758,24005.20974063524,mantén
2024-01-15 05:00:00,28495.31640625,27381.80673828125,30450.854947587413,24312.75852897509,mantén
2024-01-16 05:00:00,27648.7421875,27504.0064453125,30397.68503466322,24610.327855961783,mantén
2024-01-17 05:00:00,27936.9375,27639.742578125,30330.307198104307,24949.17795814569,mantén
2024-01-18 05:00:00,28279.169921875,27767.26328125,30314.404997061847,25220.121565438156,mantén
2024-01-19 05:00:00,28153.083984375,27899.83310546875,30216.00965998553,25583.65655095197,mantén
2024-01-22 05:00:00,28153.083984375,28032.4029296875,30055.622833301943,26009.18302607306,mantén
2024-01-23 05:00:00,27648.7421875,28088.24072265625,29995.419824542583,26181.061620769917,mantén
2024-01-24 05:00:00,27648.7421875,28140.476171875,29930.097934910067,26350.854408839936,mantén
2024-01-25 05:00:00,27648.7421875,28175.59990234375,29892.637643836417,26458.562160851085,mantén
2024-01-26 05:00:00,27648.7421875,28210.7236328125,29848.802477814465,26572.644787810535,mantén
2024-01-29 05:00:00,28027.0,28264.76025390625,29794.96093336578,26734.55957444672,mantén
2024-01-30 05:00:00,27918.92578125,28287.27548828125,29780.96870499022,26793.582271572282,mantén
2024-01-31 05:00:00,27630.73046875,28304.387109375,29757.18521578762,26851.589002962377,mantén
2024-02-01 05:00:00,28099.046875,28256.6546875,29667.931843472237,26845.37753152776,mantén
2024-02-02 05:00:00,28441.279296875,28183.70517578125,29370.188180179204,26997.2221713833,mantén
2024-02-05 05:00:00,28189.107421875,28098.1470703125,28967.969354431647,27228.324786193356,mantén
2024-02-06 05:00:00,28333.20703125,28051.31533203125,28736.854189932,27365.776474130496,mantén
2024-02-07 05:00:00,28423.267578125,28028.8,28624.29656238224,27433.30343761776,mantén
2024-02-08 05:00:00,27918.92578125,28016.19140625,28609.677259996664,27422.705552503336,mantén
2024-02-09 05:00:00,27738.802734375,27999.07978515625,28604.312152916824,27393.847417395675,mantén
2024-02-12 05:00:00,27792.83984375,27963.95595703125,28528.06960803892,27399.842306023576,mantén
2024-02-13 05:00:00,27396.572265625,27951.3474609375,28555.011719794147,27347.683202080854,mantén
2024-02-14 05:00:00,27810.8515625,27945.0431640625,28551.96579332404,27338.120534800957,mantén
2024-02-15 05:00:00,27900.912109375,27926.1302734375,28512.437096496615,27339.823450378382,mantén
2024-02-16 05:00:00,27918.92578125,27914.42236328125,28490.916658817332,27337.928067745168,mantén
2024-02-19 05:00:00,26315.837890625,27822.56005859375,28729.652722822822,26915.467394364678,compra
2024-02-20 05:00:00,27666.755859375,27823.4607421875,28729.862222151027,26917.059262223975,mantén
2024-02-21 05:00:00,28369.23046875,27859.48515625,28793.498585274323,26925.47172722568,mantén
2024-02-22 05:00:00,28855.560546875,27919.82607421875,28947.72564067191,26891.926507765587,mantén
2024-02-23 05:00:00,29449.96484375,28009.88720703125,29234.577177802283,26785.197236260217,vende
2024-02-26 05:00:00,29449.96484375,28081.03544921875,29464.901167238633,26697.16973119887,mantén
2024-02-27 05:00:00,28891.583984375,28129.668359375,29557.221048461826,26702.11567028817,mantén
2024-02-28 05:00:00,29071.70703125,28201.7171875,29668.165377658315,26735.268997341682,mantén
2024-02-29 05:00:00,28891.583984375,28241.34404296875,29738.618981639404,26744.069104298098,mantén
2024-03-01 05:00:00,29053.6953125,28271.96484375,29810.92491367473,26733.00477382527,mantén
2024-03-04 05:00:00,28909.59765625,28307.98935546875,29872.30497190893,26743.673739028574,mantén
2024-03-05 05:00:00,29143.75390625,28348.51669921875,29956.959099972417,26740.074298465086,mantén
2024-03-06 05:00:00,29431.951171875,28398.95087890625,30078.927913624168,26718.97384418833,mantén
2024-03-07 05:00:00,29630.083984375,28484.5087890625,30234.389686410912,26734.627891714088,mantén
2024-03-08 05:00:00,28729.474609375,28534.0423828125,30250.817461157523,26817.267304467474,mantén
2024-03-11 04:00:00,28819.537109375,28585.37724609375,30269.930902544736,26900.823589642765,mantén
2024-03-12 04:00:00,28729.474609375,28652.02236328125,30241.318810575485,27062.725915987012,mantén
2024-03-13 04:00:00,28711.462890625,28697.0529296875,30236.243421612355,27157.862437762644,mantén
2024-03-14 04:00:00,28387.244140625,28721.36953125,30222.4972019193,27220.241860580696,mantén
2024-03-15 04:00:00,28279.169921875,28739.38173828125,30208.266820519693,27270.496656042804,mantén
2024-03-18 04:00:00,29161.76953125,28881.6783203125,29816.230439203628,27947.126201421375,mantén
2024-03-19 04:00:00,28891.583984375,28942.9197265625,29682.42777615237,28203.41167697263,mantén
2024-03-20 04:00:00,29377.912109375,28993.35380859375,29705.189066613133,28281.51855057437,mantén
2024-03-21 04:00:00,30270.287109375,29064.09013671875,29972.34107856647,28155.83919487103,vende
2024-03-22 04:00:00,30529.482421875,29118.066015625,30228.644458864044,28007.48757238596,vende
2024-03-25 04:00:00,30529.482421875,29172.04189453125,30443.779024182637,27900.30476487986,vende
2024-03-26 04:00:00,30418.400390625,29248.38271484375,30627.966347487833,27868.799082199665,mantén
2024-03-27 04:00:00,30436.9140625,29316.64306640625,30791.24525737965,27842.04087543285,mantén
2024-03-28 04:00:00,30436.9140625,29393.9095703125,30935.171857609956,27852.64728301504,mantén
2024-03-29 04:00:00,30436.9140625,29463.0705078125,31063.07200489419,27863.069010730807,mantén
2024-04-01 04:00:00,30733.13671875,29554.2474609375,31227.59858983566,27880.896332039338,mantén
2024-04-02 04:00:00,30973.818359375,29645.75068359375,31421.595258638397,27869.9061085491,mantén
2024-04-03 04:00:00,31325.58203125,29740.4322265625,31664.055180025556,27816.809273099447,mantén
2024-04-04 04:00:00,32380.876953125,29877.971875,32133.163478030834,27622.780271969164,vende
2024-04-05 04:00:00,31658.83203125,30024.43974609375,32345.11722077197,27703.762271415533,mantén
2024-04-08 04:00:00,31936.541015625,30180.28994140625,32577.652042392594,27782.927840419903,mantén
2024-04-09 04:00:00,32029.11328125,30345.271875,32776.16041956508,27914.383330434917,mantén
2024-04-10 04:00:00,31714.375,30495.41748046875,32871.749386849406,28119.085574088094,mantén
2024-04-11 04:00:00,31788.4296875,30665.4767578125,32888.42458231009,28442.528933314916,mantén
2024-04-12 04:00:00,30881.248046875,30795.5806640625,32714.224225490565,28876.937102634438,mantén
2024-04-15 04:00:00,30566.509765625,30865.81767578125,32629.195845366088,29102.439506196413,mantén
2024-04-16 04:00:00,30529.482421875,30947.71259765625,32459.179251901867,29436.24594341063,mantén
2024-04-17 04:00:00,30085.1484375,30983.0744140625,32367.670769375603,29598.478058749395,mantén
2024-04-18 04:00:00,29233.505859375,30931.2353515625,32494.325219117694,29368.145484007306,compra
2024-04-19 04:00:00,29455.673828125,30877.544921875,32567.369598853205,29187.720244896795,mantén
2024-04-22 04:00:00,29603.787109375,30831.26015625,32609.616949845862,29052.903362654135,mantén
2024-04-23 04:00:00,29307.564453125,30775.718359375,32673.729717055972,28877.70700169403,mantén
2024-04-24 04:00:00,29085.39453125,30708.1423828125,32747.889520450528,28668.395245174474,mantén
2024-04-25 04:00:00,28807.6875,30626.6810546875,32835.188282439485,28418.173826935512,mantén
2024-04-26 04:00:00,29529.73046875,30581.321875,32842.8669828007,28319.77676719931,mantén
2024-04-29 04:00:00,29992.578125,30544.2939453125,32819.581545839166,28269.006344785837,mantén
2024-04-30 04:00:00,29714.869140625,30481.346484375,32776.175524532344,28186.51744421766,mantén
2024-05-02 04:00:00,30214.74609375,30425.8046875,32688.14096584646,28163.46840915354,mantén
2024-05-03 04:00:00,29714.869140625,30292.504296875,32376.98468032593,28208.023913424066,mantén
2024-05-06 04:00:00,30733.13671875,30246.21953125,32242.18850003192,28250.25056246808,mantén
2024-05-07 04:00:00,30770.1640625,30187.90068359375,32038.80640680716,28336.99496038034,mantén
2024-05-08 04:00:00,30844.21875,30128.65595703125,31798.404617857886,28458.907296204612,mantén
2024-05-09 04:00:00,30844.21875,30085.14814453125,31620.894452840457,28549.40183622204,mantén
2024-05-10 04:00:00,30918.275390625,30041.6404296875,31414.921480011693,28668.359379363308,mantén
2024-05-14 04:00:00,31084.900390625,30051.823046875,31454.03225767157,28649.61383607843,mantén
2024-05-15 04:00:00,31473.69140625,30097.18212890625,31622.758049353673,28571.606208458827,mantén
2024-05-16 04:00:00,31899.515625,30165.6837890625,31883.867463573413,28447.500114551585,vende
2024-05-17 04:00:00,32306.818359375,30276.76728515625,32242.468839587185,28311.065730725313,vende
2024-05-20 04:00:00,33121.43359375,30471.163671875,32746.979326999764,28195.34801675024,vende
2024-05-21 04:00:00,32954.8125,30646.12060546875,33122.40575030137,28169.835460636135,mantén
2024-05-22 04:00:00,32029.11328125,30767.3869140625,33266.18843037514,28268.585397749855,mantén
2024-05-23 04:00:00,32029.11328125,30903.46435546875,33363.65575761424,28443.27295332326,mantén
2024-05-24 04:00:00,31843.970703125,31041.3931640625,33378.654738577716,28704.131589547287,mantén
2024-05-27 04:00:00,32103.1640625,31206.1669921875,33335.81576876545,29076.518215609543,mantén
2024-05-28 04:00:00,31880.998046875,31323.73037109375,33319.077756971485,29328.382985216016,mantén
2024-05-29 04:00:00,31473.69140625,31397.78603515625,33292.517808216166,29503.05426209633,mantén
2024-05-30 04:00:00,31584.779296875,31491.28154296875,33212.99851602121,29769.564569916292,mantén
2024-05-31 04:00:00,31547.75,31557.93173828125,33171.37984750401,29944.483629058494,mantén
2024-06-04 04:00:00,31695.86328125,31656.9814453125,33017.41471901155,30296.548171613453,mantén
2024-06-05 04:00:00,32195.734375,31730.111328125,33037.6606495767,30422.562006673303,mantén
2024-06-06 04:00:00,32177.22265625,31800.4642578125,33040.194612686515,30560.733902938482,mantén
2024-06-07 04:00:00,32473.443359375,31881.92548828125,33070.13074117938,30693.72023538312,mantén
2024-06-11 04:00:00,31158.955078125,31897.6623046875,33035.258910259734,30760.065699115265,mantén
2024-06-12 04:00:00,31103.4140625,31906.91923828125,33013.551531339304,30800.2869452232,mantén
2024-06-13 04:00:00,31381.125,31921.73046875,32989.27793312879,30854.183004371207,mantén
2024-06-14 04:00:00,31010.84375,31898.5880859375,33025.4503118184,30771.725860056595,mantén
2024-06-17 04:00:00,31195.984375,31863.4115234375,33033.25551347388,30693.567533401118,mantén
2024-06-18 04:00:00,31677.34375,31831.93779296875,32985.30729552966,30678.56829040784,mantén
2024-06-19 04:00:00,31769.916015625,31764.3619140625,32745.066068955086,30783.657759169917,mantén
2024-06-20 04:00:00,31473.69140625,31690.305859375,32501.5542539526,30879.0574647974,mantén
2024-06-21 04:00:00,31325.58203125,31655.129296875,32465.531924526444,30844.726669223553,mantén
2024-06-24 04:00:00,31936.541015625,31650.50068359375,32452.92779698601,30848.07357020149,mantén
2024-06-25 04:00:00,31712.33203125,31643.91875,32441.81071914941,30846.026780850592,mantén
2024-06-26 04:00:00,31636.328125,31620.576953125,32388.657903418094,30852.496002831907,mantén
2024-06-27 04:00:00,32282.35546875,31640.64482421875,32456.840352022577,30824.449296414925,mantén
2024-06-28 04:00:00,32377.361328125,31685.8283203125,32561.027991978994,30810.628648646005,mantén
2024-07-02 04:00:00,32510.365234375,31732.1076171875,32679.702185303453,30784.513049071546,mantén
2024-07-03 04:00:00,32225.353515625,31765.98779296875,32734.06129173612,30797.91429420138,mantén
2024-07-04 04:00:00,32358.361328125,31799.1126953125,32801.80209941567,30796.423291209332,mantén
2024-07-05 04:00:00,32206.35546875,31799.64375,32803.22848007262,30796.05901992738,mantén
2024-07-08 04:00:00,32206.35546875,31801.100390625,32807.074349715745,30795.126431534256,mantén
