,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Signal
0,2024-01-01 00:00:00-05:00,26946.265625,26946.265625,26946.265625,26946.265625,0,0.0,0.0,compra
1,2024-01-02 00:00:00-05:00,26856.205934938527,27756.81646260246,26856.205934938527,27468.62109375,344331,0.0,0.0,compra
2,2024-01-03 00:00:00-05:00,27468.62014619431,27918.925394492577,27288.498046875,27288.498046875,208828,0.0,0.0,compra
3,2024-01-04 00:00:00-05:00,27648.74290433199,29053.6953125,27648.74290433199,29053.6953125,498310,0.0,0.0,compra
4,2024-01-05 00:00:00-05:00,29053.693737057605,30170.45071889119,29053.693737057605,29900.267578125,716198,0.0,0.0,compra
5,2024-01-08 00:00:00-05:00,29900.267578125,29900.267578125,29900.267578125,29900.267578125,0,0.0,0.0,compra
6,2024-01-09 00:00:00-05:00,29197.792955528847,29377.91505889423,28765.49990745192,29269.841796875,861419,0.0,0.0,compra
7,2024-01-10 00:00:00-05:00,29359.90192948768,29540.0240272146,28873.572265625,28873.572265625,506419,0.0,0.0,compra
8,2024-01-11 00:00:00-05:00,28909.59829813379,28909.59829813379,28171.09765625,28171.09765625,382387,0.0,0.0,compra
9,2024-01-12 00:00:00-05:00,27918.927209449168,28225.134798197963,27864.890576140555,28081.037109375,229754,0.0,0.0,compra
10,2024-01-15 00:00:00-05:00,28153.08441401312,28495.31640625,28153.08441401312,28495.31640625,86213,0.0,0.0,compra
11,2024-01-16 00:00:00-05:00,28495.31605252443,28495.31605252443,27648.7421875,27648.7421875,652628,0.0,0.0,compra
12,2024-01-17 00:00:00-05:00,27558.68301952369,28099.049353239843,27558.68301952369,27936.939453125,445398,0.0,0.0,compra
13,2024-01-18 00:00:00-05:00,28008.98676975517,28369.23097258161,27648.742566928744,28279.169921875,408206,0.0,0.0,compra
14,2024-01-19 00:00:00-05:00,28279.169453274957,28333.206082803503,27918.925256417948,28153.083984375,789471,0.0,0.0,compra
15,2024-01-22 00:00:00-05:00,28153.083984375,28153.083984375,28153.083984375,28153.083984375,0,0.0,0.0,compra
16,2024-01-23 00:00:00-05:00,28008.986385382737,28135.071854641694,27648.7421875,27648.7421875,440040,0.0,0.0,compra
17,2024-01-24 00:00:00-05:00,27648.7421875,27648.7421875,27648.7421875,27648.7421875,0,0.0,0.0,compra
18,2024-01-25 00:00:00-05:00,27648.7421875,27648.7421875,27648.7421875,27648.7421875,0,0.0,0.0,compra
19,2024-01-26 00:00:00-05:00,27648.7421875,27648.7421875,27648.7421875,27648.7421875,0,0.0,0.0,compra
20,2024-01-29 00:00:00-05:00,27918.92478962484,28063.022465958387,27792.839322832984,28026.998046875,170553,0.0,0.0,compra
21,2024-01-30 00:00:00-05:00,28171.096723790324,28207.121144153225,27918.92578125,27918.92578125,176483,0.0,0.0,compra
22,2024-01-31 00:00:00-05:00,27918.925832178946,28153.084564964964,27630.73046875,27630.73046875,294370,0.0,0.0,compra
23,2024-02-01 00:00:00-05:00,27702.77826522436,28243.14455128205,27702.77826522436,28099.046875,353891,0.0,0.0,compra
24,2024-02-02 00:00:00-05:00,28117.06145107663,28459.2934610513,28045.01260687144,28441.28125,277020,0.0,0.0,compra
25,2024-02-05 00:00:00-05:00,28369.231479632588,28405.255900559107,28189.109375,28189.109375,111840,0.0,0.0,compra
26,2024-02-06 00:00:00-05:00,28369.23145214161,28459.292504370627,28225.13376857517,28333.20703125,154635,0.0,0.0,compra
27,2024-02-07 00:00:00-05:00,28567.36525912944,28567.36525912944,27882.901274358366,28423.267578125,402576,0.0,0.0,compra
28,2024-02-08 00:00:00-05:00,28279.169984879038,28279.169984879038,27846.876940524195,27918.92578125,313380,0.0,0.0,compra
29,2024-02-09 00:00:00-05:00,27918.926795860392,27936.93900669643,27702.780265827925,27738.8046875,211062,0.0,0.0,compra
30,2024-02-12 00:00:00-05:00,27738.801264784517,28081.033228440945,27738.801264784517,27792.837890625,233783,0.0,0.0,compra
31,2024-02-13 00:00:00-05:00,27738.80426631328,27738.80426631328,27378.56005506246,27396.572265625,292442,0.0,0.0,compra
32,2024-02-14 00:00:00-05:00,27864.89210502348,27864.89210502348,27630.73334783841,27810.85546875,455735,0.0,0.0,compra
33,2024-02-15 00:00:00-05:00,27990.975114993544,28099.0483779858,27756.81637851033,27900.9140625,53869,0.0,0.0,compra
34,2024-02-16 00:00:00-05:00,27900.913571068548,28026.99904233871,27828.864730342742,27918.92578125,268798,0.0,0.0,compra
35,2024-02-19 00:00:00-05:00,27468.62132903405,27468.62132903405,26315.83984375,26315.83984375,489237,0.0,0.0,compra
