Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,sugerencia
2024-03-27 00:00:00-04:00,1885.6420118952367,1941.7901611328125,1885.6420118952367,1941.7901611328125,2506698,0.0,0.0,
2024-03-28 00:00:00-04:00,1941.7901611328125,1941.7901611328125,1941.7901611328125,1941.7901611328125,0,0.0,0.0,
2024-03-29 00:00:00-04:00,1941.7901611328125,1941.7901611328125,1941.7901611328125,1941.7901611328125,0,0.0,0.0,
2024-04-01 00:00:00-04:00,1965.185245879709,2049.407470703125,1965.185245879709,2049.407470703125,5859130,0.0,0.0,
2024-04-02 00:00:00-04:00,2049.407330961164,2110.2344891860384,2030.691282276587,2100.87646484375,8688457,0.0,0.0,
2024-04-03 00:00:00-04:00,2100.8764397900177,2142.987548828125,2100.8764397900177,2142.987548828125,5243795,0.0,0.0,
2024-04-04 00:00:00-04:00,2142.9876929973734,2171.061767578125,2082.160531405745,2171.061767578125,12176907,0.0,0.0,
2024-04-05 00:00:00-04:00,2171.0616215201967,2152.345573058816,2114.9134761360538,2142.987548828125,4071398,0.0,0.0,
2024-04-08 00:00:00-04:00,2142.987678328804,2152.345703125,2110.23459154212,2152.345703125,7340985,0.0,0.0,
2024-04-09 00:00:00-04:00,2110.2345768443324,2152.3456881339093,2114.913589209841,2133.629638671875,12903501,0.0,0.0,
2024-04-10 00:00:00-04:00,2133.62955004176,2194.4567082666345,2096.197452672606,2100.87646484375,16875100,0.0,0.0,
2024-04-11 00:00:00-04:00,2100.876537221722,2180.419746871543,2114.91357421875,2114.91357421875,35746674,0.0,0.0,
2024-04-12 00:00:00-04:00,2114.913558959961,2199.1357803344727,2096.197509765625,2096.197509765625,11415649,0.0,0.0,
2024-04-15 00:00:00-04:00,2096.197509765625,2142.987632751465,2096.197509765625,2096.197509765625,2029360,0.0,0.0,
2024-04-16 00:00:00-04:00,2096.197509765625,2124.271583557129,2091.518497467041,2096.197509765625,2888028,0.0,0.0,
2024-04-17 00:00:00-04:00,2096.197624719731,2119.592687495621,2086.839599609375,2086.839599609375,1793681,0.0,0.0,
2024-04-18 00:00:00-04:00,2086.8394125263344,2119.5924974762997,2082.160400390625,2082.160400390625,6072825,0.0,0.0,
2024-04-19 00:00:00-04:00,2082.160472869873,2133.629608154297,2086.839485168457,2096.197509765625,4595170,0.0,0.0,
2024-04-22 00:00:00-04:00,2096.1975248893805,2124.2715988834348,2096.1975248893805,2114.91357421875,2334478,0.0,0.0,
2024-04-23 00:00:00-04:00,2114.9136461195053,2147.6667335594093,2114.9136461195053,2128.95068359375,3659440,0.0,0.0,
2024-04-24 00:00:00-04:00,2128.950641134511,2152.345703125,2124.271628736413,2152.345703125,3212078,0.0,0.0,
2024-04-25 00:00:00-04:00,2152.3456459293657,2166.382682750644,2147.666633655606,2157.024658203125,3233638,0.0,0.0,
2024-04-26 00:00:00-04:00,2157.0247155230977,2171.0617527173918,2147.6666907269023,2152.345703125,3367269,0.0,0.0,
2024-04-29 00:00:00-04:00,2152.3455889813317,2175.740649731128,2152.3455889813317,2161.70361328125,1441847,0.0,0.0,
2024-04-30 00:00:00-04:00,2161.7037128649263,2161.7037128649263,2133.629638671875,2133.629638671875,2532463,0.0,0.0,
2024-05-02 00:00:00-04:00,2133.6296814370844,2124.2716565185005,2100.876594222041,2110.234619140625,2631900,0.0,0.0,
2024-05-03 00:00:00-04:00,2096.197542010613,2068.1234677872567,1983.9012451171875,1983.9012451171875,19324407,0.0,0.0,
2024-05-06 00:00:00-04:00,2114.9134440104167,2133.6294921875,2105.555419921875,2105.555419921875,1538075,0.0,0.0,
2024-05-07 00:00:00-04:00,2105.555436054516,2133.629508535242,2105.555436054516,2124.271484375,1794703,0.0,0.0,
2024-05-08 00:00:00-04:00,2124.271613940858,2142.987663402892,2086.8395150167903,2133.629638671875,4268678,0.0,0.0,
2024-05-09 00:00:00-04:00,2133.629638671875,2175.7407499614515,2128.9506263063668,2133.629638671875,6212654,0.0,0.0,
2024-05-10 00:00:00-04:00,2133.629565914735,2152.3456147385486,2133.629565914735,2119.592529296875,1623748,0.0,0.0,
2024-05-14 00:00:00-04:00,2119.592630846747,2171.061767578125,2105.555593556371,2171.061767578125,2646558,0.0,0.0,
2024-05-15 00:00:00-04:00,2171.061679431072,2157.0246427106126,2100.8764958287748,2138.30859375,5450341,0.0,0.0,
2024-05-16 00:00:00-04:00,2138.3086659307064,2157.0247155230977,2142.987678328804,2152.345703125,2902612,0.0,0.0,
2024-05-17 00:00:00-04:00,2152.345717857624,2180.419792438376,2133.6296681371227,2171.061767578125,5087485,0.0,0.0,
2024-05-20 00:00:00-04:00,2171.061782184829,2208.493881877671,2175.7407946464346,2189.77783203125,4943778,0.0,0.0,
2024-05-21 00:00:00-04:00,2189.77783203125,2222.530919262487,2175.7407946464346,2189.77783203125,4842768,0.0,0.0,
2024-05-22 00:00:00-04:00,2189.777653496696,2185.098641416575,2119.592472294879,2124.271484375,3575054,0.0,0.0,
2024-05-23 00:00:00-04:00,2124.271484375,2124.271484375,2124.271484375,2124.271484375,0,0.0,0.0,
2024-05-24 00:00:00-04:00,2147.666633655606,2189.7777441194416,2124.2715722868084,2157.024658203125,3863187,0.0,0.0,
2024-05-27 00:00:00-04:00,2157.0247155230977,2152.345703125,2138.3086659307064,2152.345703125,617530,0.0,0.0,
2024-05-28 00:00:00-04:00,2152.3457605698527,2227.2099609375,2152.3457605698527,2227.2099609375,12831748,0.0,0.0,
2024-05-29 00:00:00-04:00,2227.209773848684,2231.8887859786187,2213.172737458882,2222.53076171875,3468339,0.0,0.0,
2024-05-30 00:00:00-04:00,2222.530803274601,2250.6048765791224,2199.1357421875,2199.1357421875,4044530,0.0,0.0,
2024-05-31 00:00:00-04:00,2199.135871499272,2231.888958947133,2208.493896484375,2208.493896484375,24241779,0.0,0.0,
2024-06-04 00:00:00-04:00,2208.493782140032,2217.851806640625,2161.703659637065,2217.851806640625,2807299,0.0,0.0,
2024-06-05 00:00:00-04:00,2217.851791057181,2222.530803274601,2199.1357421875,2199.1357421875,2708666,0.0,0.0,
2024-06-06 00:00:00-04:00,2199.1358144489955,2222.530876304836,2203.814826820164,2213.1728515625,4076719,0.0,0.0,
2024-06-07 00:00:00-04:00,2213.1729089769265,2231.888958947133,2203.8148839918235,2208.493896484375,2497038,0.0,0.0,
2024-06-11 00:00:00-04:00,2208.493896484375,2231.888958947133,2208.493896484375,2208.493896484375,11030569,0.0,0.0,
2024-06-12 00:00:00-04:00,2208.4938540028825,2255.2839780283675,2213.1728664054317,2231.888916015625,2905209,0.0,0.0,
2024-06-13 00:00:00-04:00,2231.8889307351224,2264.642017768971,2236.5679431685294,2250.60498046875,8104328,0.0,0.0,
2024-06-14 00:00:00-04:00,2250.6047932942706,2273.999853515625,2241.246769205729,2245.92578125,3673384,0.0,0.0,
2024-06-17 00:00:00-04:00,2245.925925925926,2348.864197530864,2264.641975308642,2274.0,7160858,0.0,0.0,
2024-06-18 00:00:00-04:00,2274.000071894172,2311.432171843047,2269.3210594005623,2288.037109375,10713094,0.0,0.0,
2024-06-19 00:00:00-04:00,2288.037037037037,2302.074074074074,2269.320987654321,2274.0,2262115,0.0,0.0,
2024-06-20 00:00:00-04:00,2430.0,2375.0,2295.0,2330.0,14674196,156.0,0.0,
2024-06-21 00:00:00-04:00,2330.0,2325.0,2295.0,2295.0,6947967,0.0,0.0,
2024-06-24 00:00:00-04:00,2295.0,2400.0,2290.0,2400.0,10451423,0.0,0.0,
2024-06-25 00:00:00-04:00,2400.0,2350.0,2290.0,2300.0,10609494,0.0,0.0,
2024-06-26 00:00:00-04:00,2300.0,2320.0,2280.0,2315.0,4831613,0.0,0.0,
2024-06-27 00:00:00-04:00,2315.0,2325.0,2280.0,2325.0,3107771,0.0,0.0,
2024-06-28 00:00:00-04:00,2325.0,2340.0,2310.0,2320.0,3160569,0.0,0.0,
2024-07-02 00:00:00-04:00,2320.0,2325.0,2280.0,2295.0,5244266,0.0,0.0,
2024-07-03 00:00:00-04:00,2295.0,2315.0,2290.0,2290.0,657438,0.0,0.0,
2024-07-04 00:00:00-04:00,2290.0,2295.0,2280.0,2280.0,576494,0.0,0.0,
2024-07-05 00:00:00-04:00,2280.0,2320.0,2280.0,2295.0,1181503,0.0,0.0,
2024-07-08 00:00:00-04:00,2295.0,2290.0,2260.0,2260.0,1759779,0.0,0.0,
2024-07-09 00:00:00-04:00,2260.0,2265.0,2235.0,2240.0,2124227,0.0,0.0,
2024-07-10 00:00:00-04:00,2240.0,2240.0,2150.0,2210.0,1432778,0.0,0.0,
2024-07-11 00:00:00-04:00,2210.0,2240.0,2205.0,2240.0,2316263,0.0,0.0,
2024-07-12 00:00:00-04:00,2240.0,2215.0,2190.0,2190.0,1614329,0.0,0.0,
2024-07-15 00:00:00-04:00,2190.0,2220.0,2180.0,2220.0,1884204,0.0,0.0,
2024-07-16 00:00:00-04:00,2220.0,2220.0,2180.0,2180.0,1360136,0.0,0.0,
2024-07-17 00:00:00-04:00,2180.0,2220.0,2180.0,2185.0,2822705,0.0,0.0,
2024-07-18 00:00:00-04:00,2185.0,2210.0,2180.0,2180.0,2168709,0.0,0.0,
2024-07-19 00:00:00-04:00,2180.0,2200.0,2180.0,2180.0,703052,0.0,0.0,
2024-07-22 00:00:00-04:00,2180.0,2175.0,2145.0,2165.0,1558937,0.0,0.0,
2024-07-23 00:00:00-04:00,2165.0,2160.0,2120.0,2120.0,2484596,0.0,0.0,
2024-07-24 00:00:00-04:00,2120.0,2170.0,2125.0,2135.0,5984209,0.0,0.0,
2024-07-25 00:00:00-04:00,2135.0,2155.0,2120.0,2140.0,2479672,0.0,0.0,
2024-07-26 00:00:00-04:00,2140.0,2155.0,2130.0,2145.0,1136815,0.0,0.0,
2024-07-29 00:00:00-04:00,2145.0,2150.0,2110.0,2130.0,1603264,0.0,0.0,
2024-07-30 00:00:00-04:00,2130.0,2150.0,2115.0,2130.0,3138473,0.0,0.0,
2024-07-31 00:00:00-04:00,2130.0,2180.0,2145.0,2175.0,3125676,0.0,0.0,
2024-08-01 00:00:00-04:00,2175.0,2175.0,2110.0,2120.0,1339193,0.0,0.0,
2024-08-02 00:00:00-04:00,2120.0,2105.0,2055.0,2060.0,2243567,0.0,0.0,
2024-08-05 00:00:00-04:00,2060.0,2040.0,1965.0,2040.0,5015388,0.0,0.0,
2024-08-06 00:00:00-04:00,2040.0,2100.0,2025.0,2060.0,2244090,0.0,0.0,
2024-08-07 00:00:00-04:00,2060.0,2110.0,2070.0,2085.0,938096,0.0,0.0,
2024-08-08 00:00:00-04:00,2060.0,2110.0,2070.0,2085.0,938096,0.0,0.0,
2024-08-09 00:00:00-04:00,2085.0,2140.0,2090.0,2135.0,747871,0.0,0.0,
2024-08-12 00:00:00-04:00,2135.0,2160.0,2105.0,2155.0,1442585,0.0,0.0,
2024-08-13 00:00:00-04:00,2155.0,2140.0,2095.0,2110.0,2087310,0.0,0.0,
2024-08-14 00:00:00-04:00,2110.0,2105.0,2040.0,2040.0,2125074,0.0,0.0,
2024-08-15 00:00:00-04:00,2040.0,2100.0,2065.0,2085.0,2325725,0.0,0.0,
2024-08-16 00:00:00-04:00,2085.0,2090.0,2070.0,2085.0,475665,0.0,0.0,
2024-08-20 00:00:00-04:00,2085.0,2070.0,2025.0,2035.0,2147502,0.0,0.0,
2024-08-21 00:00:00-04:00,2035.0,2050.0,2030.0,2040.0,4599954,0.0,0.0,
2024-08-22 00:00:00-04:00,2040.0,2065.0,2035.0,2035.0,1785861,0.0,0.0,
2024-08-23 00:00:00-04:00,2035.0,2065.0,2045.0,2055.0,1636368,0.0,0.0,
2024-08-26 00:00:00-04:00,2055.0,2090.0,2060.0,2075.0,3993178,0.0,0.0,
2024-08-27 00:00:00-04:00,2075.0,2095.0,2060.0,2060.0,538198,0.0,0.0,
2024-08-28 00:00:00-04:00,2060.0,2065.0,2040.0,2055.0,4906030,0.0,0.0,
2024-08-29 00:00:00-04:00,2055.0,2080.0,2045.0,2045.0,1394222,0.0,0.0,
2024-08-30 00:00:00-04:00,2045.0,2055.0,2030.0,2055.0,4814784,0.0,0.0,
2024-09-02 00:00:00-04:00,2055.0,2055.0,2020.0,2055.0,541167,0.0,0.0,
2024-09-03 00:00:00-04:00,2055.0,2040.0,1980.0,1995.0,4664982,0.0,0.0,
2024-09-04 00:00:00-04:00,1995.0,1995.0,1920.0,1920.0,4184691,0.0,0.0,
2024-09-05 00:00:00-04:00,1920.0,1955.0,1920.0,1925.0,3050805,0.0,0.0,
2024-09-06 00:00:00-04:00,1925.0,1940.0,1910.0,1930.0,2036101,0.0,0.0,
2024-09-09 00:00:00-04:00,1930.0,1945.0,1910.0,1915.0,632904,0.0,0.0,
2024-09-10 00:00:00-04:00,1915.0,1915.0,1850.0,1885.0,2647945,0.0,0.0,
2024-09-11 00:00:00-04:00,1885.0,1925.0,1890.0,1905.0,2824013,0.0,0.0,
2024-09-12 00:00:00-04:00,1905.0,1935.0,1900.0,1930.0,1878299,0.0,0.0,
2024-09-13 00:00:00-04:00,1930.0,1935.0,1905.0,1910.0,1802042,0.0,0.0,
2024-09-16 00:00:00-04:00,1910.0,1965.0,1900.0,1960.0,880390,0.0,0.0,
2024-09-17 00:00:00-04:00,1960.0,1975.0,1945.0,1955.0,1827731,0.0,0.0,
2024-09-18 00:00:00-04:00,1955.0,1955.0,1905.0,1905.0,1175718,0.0,0.0,
2024-09-19 00:00:00-04:00,1905.0,1945.0,1895.0,1905.0,2961596,0.0,0.0,
2024-09-20 00:00:00-04:00,1905.0,1905.0,1870.0,1890.0,13528138,0.0,0.0,
2024-09-23 00:00:00-04:00,1890.0,1930.0,1890.0,1920.0,1265822,0.0,0.0,
2024-09-24 00:00:00-04:00,1920.0,1945.0,1920.0,1940.0,747060,0.0,0.0,
2024-09-25 00:00:00-04:00,1940.0,1905.0,1840.0,1840.0,6687027,0.0,0.0,
2024-09-26 00:00:00-04:00,1840.0,1900.0,1820.0,1900.0,428813,0.0,0.0,
2024-09-27 00:00:00-04:00,1900.0,1895.0,1845.0,1885.0,1126465,0.0,0.0,
2024-09-30 00:00:00-04:00,1885.0,1885.0,1855.0,1880.0,647242,0.0,0.0,
2024-10-01 00:00:00-04:00,1880.0,1925.0,1855.0,1895.0,4063372,0.0,0.0,
2024-10-02 00:00:00-04:00,1895.0,1950.0,1870.0,1875.0,3356663,0.0,0.0,
2024-10-03 00:00:00-04:00,1875.0,1905.0,1870.0,1905.0,6255158,0.0,0.0,
2024-10-04 00:00:00-04:00,1905.0,1925.0,1875.0,1890.0,8587882,0.0,0.0,
2024-10-07 00:00:00-04:00,1890.0,1925.0,1910.0,1910.0,2953727,0.0,0.0,
2024-10-08 00:00:00-04:00,1910.0,1820.0,1915.0,1825.0,4439792,0.0,0.0,
2024-10-09 00:00:00-04:00,1825.0,1850.0,1815.0,1840.0,716014,0.0,0.0,
2024-10-10 00:00:00-04:00,1840.0,1870.0,1845.0,1845.0,563418,0.0,0.0,
2024-10-11 00:00:00-04:00,1845.0,1855.0,1830.0,1845.0,661262,0.0,0.0,
2024-10-15 00:00:00-04:00,1845.0,1840.0,1780.0,1780.0,3092248,0.0,0.0,
2024-10-16 00:00:00-04:00,1780.0,1795.0,1760.0,1760.0,1938916,0.0,0.0,
2024-10-17 00:00:00-04:00,1760.0,1760.0,1730.0,1740.0,1646150,0.0,0.0,
2024-10-18 00:00:00-04:00,1740.0,1765.0,1730.0,1760.0,1035365,0.0,0.0,
2024-10-21 00:00:00-04:00,1760.0,1775.0,1710.0,1725.0,1518111,0.0,0.0,
2024-10-22 00:00:00-04:00,1725.0,1740.0,1725.0,1735.0,597438,0.0,0.0,
2024-10-23 00:00:00-04:00,1735.0,1735.0,1710.0,1720.0,747123,0.0,0.0,
2024-10-24 00:00:00-04:00,1720.0,1740.0,1720.0,1730.0,646270,0.0,0.0,
2024-10-25 00:00:00-04:00,1730.0,1755.0,1730.0,1735.0,4161780,0.0,0.0,
2024-10-28 00:00:00-04:00,1735.0,1770.0,1705.0,1760.0,1120545,0.0,0.0,
2024-10-29 00:00:00-04:00,1760.0,1755.0,1720.0,1735.0,3534444,0.0,0.0,
2024-10-30 00:00:00-04:00,1735.0,1755.0,1720.0,1720.0,8237601,0.0,0.0,
2024-10-31 00:00:00-04:00,1720.0,1720.0,1680.0,1700.0,1906006,0.0,0.0,
2024-11-01 00:00:00-04:00,1700.0,1710.0,1680.0,1680.0,1279462,0.0,0.0,
2024-11-05 00:00:00-05:00,1680.0,1680.0,1655.0,1660.0,1430781,0.0,0.0,
2024-11-06 00:00:00-05:00,1660.0,1700.0,1650.0,1700.0,3067020,0.0,0.0,
2024-11-07 00:00:00-05:00,1700.0,1670.0,1640.0,1660.0,4492120,0.0,0.0,
2024-11-08 00:00:00-05:00,1660.0,1650.0,1590.0,1590.0,3504709,0.0,0.0,
2024-11-12 00:00:00-05:00,1590.0,1660.0,1620.0,1650.0,4035537,0.0,0.0,
2024-11-13 00:00:00-05:00,1650.0,1660.0,1615.0,1660.0,3101555,0.0,0.0,
2024-11-14 00:00:00-05:00,1660.0,1755.0,1665.0,1725.0,7040349,0.0,0.0,
2024-11-15 00:00:00-05:00,1725.0,1770.0,1740.0,1745.0,6779903,0.0,0.0,
2024-11-18 00:00:00-05:00,1745.0,1790.0,1750.0,1785.0,22336343,0.0,0.0,
2024-11-19 00:00:00-05:00,1785.0,1785.0,1755.0,1780.0,2001199,0.0,0.0,
2024-11-20 00:00:00-05:00,1780.0,1790.0,1755.0,1755.0,1979812,0.0,0.0,
2024-11-21 00:00:00-05:00,1755.0,1800.0,1780.0,1800.0,4562757,0.0,0.0,
2024-11-22 00:00:00-05:00,1800.0,1850.0,1805.0,1830.0,3612013,0.0,0.0,
2024-11-25 00:00:00-05:00,1830.0,1815.0,1760.0,1815.0,6776122,0.0,0.0,
2024-11-26 00:00:00-05:00,1815.0,1790.0,1750.0,1760.0,2917605,0.0,0.0,
2024-11-27 00:00:00-05:00,1760.0,1790.0,1765.0,1770.0,1754730,0.0,0.0,
2024-11-28 00:00:00-05:00,1770.0,1780.0,1770.0,1780.0,390661,0.0,0.0,
2024-11-29 00:00:00-05:00,1780.0,1800.0,1760.0,1800.0,3718837,0.0,0.0,
2024-12-02 00:00:00-05:00,1800.0,1800.0,1750.0,1775.0,4060471,0.0,0.0,
2024-12-03 00:00:00-05:00,1775.0,1785.0,1760.0,1780.0,2344916,0.0,0.0,
2024-12-04 00:00:00-05:00,1780.0,1790.0,1755.0,1755.0,2169505,0.0,0.0,
2024-12-05 00:00:00-05:00,1755.0,1780.0,1765.0,1770.0,1427475,0.0,0.0,
2024-12-06 00:00:00-05:00,1770.0,1780.0,1720.0,1730.0,2833974,0.0,0.0,
2024-12-09 00:00:00-05:00,1730.0,1815.0,1750.0,1790.0,10208273,0.0,0.0,
2024-12-10 00:00:00-05:00,1790.0,1840.0,1815.0,1830.0,2440404,0.0,0.0,
2024-12-11 00:00:00-05:00,1830.0,1825.0,1800.0,1810.0,1677639,0.0,0.0,
2024-12-12 00:00:00-05:00,1810.0,1815.0,1775.0,1815.0,958522,0.0,0.0,
2024-12-13 00:00:00-05:00,1815.0,1815.0,1775.0,1780.0,3068223,0.0,0.0,
2024-12-16 00:00:00-05:00,1780.0,1770.0,1725.0,1730.0,7011190,0.0,0.0,
2024-12-17 00:00:00-05:00,1730.0,1740.0,1700.0,1740.0,1890078,0.0,0.0,
2024-12-18 00:00:00-05:00,1740.0,1725.0,1685.0,1685.0,1717497,0.0,0.0,
