Date,Close,SMA_20,Upper_Band,Lower_Band,Signal
2024-01-01 05:00:00,2043.42529296875,2044.4766784667968,2086.2293574450578,2002.723999488536,mantén
2024-01-02 05:00:00,2056.524169921875,2044.4674499511718,2086.2088252867643,2002.7260746155791,mantén
2024-01-03 05:00:00,2113.2861328125,2049.749645996094,2098.086201899677,2001.413090092511,vende
2024-01-04 05:00:00,2100.187255859375,2053.9680053710936,2104.5121031737,2003.4239075684873,mantén
2024-01-05 05:00:00,2135.117431640625,2059.9328735351564,2118.9658240112003,2000.8999230591128,vende
2024-01-08 05:00:00,2135.117431640625,2064.057763671875,2131.8223154309594,1996.2932119127906,vende
2024-01-09 05:00:00,2091.45458984375,2068.0439453125,2132.1275457541205,2003.9603448708792,mantén
2024-01-10 05:00:00,2047.79150390625,2068.21142578125,2132.052356149917,2004.3704954125828,mantén
2024-01-11 05:00:00,2056.524169921875,2066.566650390625,2129.7990573568136,2003.3342434244366,mantén
2024-01-12 05:00:00,2073.9892578125,2067.003283691406,2130.3181493369484,2003.6884180458637,mantén
2024-01-15 05:00:00,2073.9892578125,2068.5314819335936,2130.9187991268072,2006.1441647403801,mantén
2024-01-16 05:00:00,2039.05908203125,2067.003283691406,2130.76033150133,2003.246235881482,mantén
2024-01-17 05:00:00,2021.59375,2066.130017089844,2131.9438868379925,2000.3161473416953,mantén
2024-01-18 05:00:00,2008.4949951171875,2063.7285583496096,2134.347840448359,1993.1092762508601,mantén
2024-01-19 05:00:00,1991.02978515625,2060.672149658203,2138.3395165669413,1983.0047827494648,mantén
2024-01-22 05:00:00,1991.02978515625,2057.6157409667967,2141.2739167095347,1973.957565224059,mantén
2024-01-23 05:00:00,2004.1285400390625,2054.7776489257812,2141.7535576517407,1967.8017401998218,mantén
2024-01-24 05:00:00,2004.1285400390625,2053.6860778808596,2142.7087052374236,1964.6634505242953,mantén
2024-01-25 05:00:00,2004.1285400390625,2051.721240234375,2143.3926648957276,1960.0498155730222,mantén
2024-01-26 05:00:00,2004.1285400390625,2049.7564025878905,2143.8295752318277,1955.6832299439536,mantén
