Date,Close,SMA_10,SMA_50,Signal
2023-08-16 00:00:00-04:00,1975.303466796875,1974.1046630859375,1887.33662109375,Comprar
2023-08-17 00:00:00-04:00,1966.7412109375,1971.2791381835937,1889.9737866210937,Comprar
2023-08-18 00:00:00-04:00,1994.9964599609373,1971.2791381835937,1892.7136987304686,Comprar
2023-08-21 00:00:00-04:00,1994.9964599609373,1971.2791381835937,1895.436484375,Comprar
2023-08-22 00:00:00-04:00,1989.859130859375,1967.7686157226562,1898.690126953125,Comprar
2023-08-23 00:00:00-04:00,1977.8719482421875,1969.994775390625,1901.5499072265625,Comprar
2023-08-24 00:00:00-04:00,1972.734619140625,1972.905908203125,1904.1356958007811,Comprar
2023-08-25 00:00:00-04:00,1977.8719482421875,1973.7621337890625,1906.0193823242187,Comprar
2023-08-28 00:00:00-04:00,2007.83984375,1979.7557006835937,1908.5024267578126,Comprar
2023-08-29 00:00:00-04:00,2046.3697509765625,1990.4584838867188,1912.8862817382812,Comprar
2023-08-30 00:00:00-04:00,2089.1806640625,2001.8462036132812,1917.2530102539063,Comprar
2023-08-31 00:00:00-04:00,2018.1143798828125,2006.9835205078125,1920.8320166015626,Comprar
2023-09-01 00:00:00-04:00,2042.088623046875,2011.6927368164063,1925.0275048828125,Comprar
2023-09-04 00:00:00-04:00,2029.2452392578125,2015.1176147460938,1928.1955249023438,Comprar
2023-09-05 00:00:00-04:00,2068.631103515625,2022.9948120117188,1932.9218627929688,Comprar
2023-09-06 00:00:00-04:00,2072.91259765625,2032.498876953125,1937.5625854492187,Comprar
2023-09-07 00:00:00-04:00,2042.088623046875,2039.43427734375,1941.5354541015624,Comprar
2023-09-08 00:00:00-04:00,2079.762451171875,2049.623327636719,1946.4844189453124,Comprar
2023-09-11 00:00:00-04:00,2051.5068359375,2053.990026855469,1950.868271484375,Comprar
2023-09-12 00:00:00-04:00,2100.3115234375,2059.3842041015623,1956.27958984375,Comprar
2023-09-13 00:00:00-04:00,2062.6376953125,2056.7299072265623,1960.937431640625,Comprar
2023-09-14 00:00:00-04:00,2102.880126953125,2065.2064819335938,1966.5199951171876,Comprar
2023-09-15 00:00:00-04:00,2064.350341796875,2067.432653808594,1970.8182299804687,Comprar
2023-09-18 00:00:00-04:00,2090.893310546875,2073.5974609375,1975.6986962890626,Comprar
2023-09-19 00:00:00-04:00,2131.1357421875,2079.8479248046874,1980.4079150390626,Comprar
2023-09-20 00:00:00-04:00,2151.684814453125,2087.725146484375,1985.1513842773438,Comprar
2023-09-21 00:00:00-04:00,2113.1552734375,2094.8318115234374,1989.1242626953126,Comprar
2023-09-22 00:00:00-04:00,2023.9700927734373,2089.2525756835935,1992.4950219726563,Comprar
2023-09-25 00:00:00-04:00,2053.50439453125,2089.4523315429688,1996.4735888671876,Comprar
2023-09-26 00:00:00-04:00,2003.990966796875,2079.820275878906,1999.1193969726562,Comprar
2023-09-27 00:00:00-04:00,2041.3431396484373,2077.6908203125,2002.5978735351562,Comprar
2023-09-28 00:00:00-04:00,2026.5758056640625,2070.0603881835937,2005.7810034179688,Comprar
2023-09-29 00:00:00-04:00,2054.373046875,2069.0626586914063,2009.3317114257814,Comprar
2023-10-02 00:00:00-04:00,2017.020751953125,2061.675402832031,2011.6730126953125,Comprar
2023-10-03 00:00:00-04:00,2063.059814453125,2054.867810058594,2014.5241064453126,Comprar
2023-10-04 00:00:00-04:00,2008.3341064453125,2040.5327392578124,2016.6060498046875,Comprar
2023-10-05 00:00:00-04:00,2016.152099609375,2030.832421875,2019.2724658203124,Comprar
2023-10-06 00:00:00-04:00,2049.160888671875,2033.3515014648438,2022.4791845703126,Comprar
2023-10-09 00:00:00-04:00,2154.2685546875,2043.4279174804688,2027.788056640625,Comprar
2023-10-10 00:00:00-04:00,2156.87451171875,2058.716271972656,2031.7105932617187,Comprar
2023-10-11 00:00:00-04:00,2177.72216796875,2072.3541748046873,2036.5451538085938,Comprar
2023-10-12 00:00:00-04:00,2206.387939453125,2090.3353881835938,2040.7729833984374,Comprar
2023-10-13 00:00:00-04:00,2245.4775390625,2109.445837402344,2045.7826049804687,Comprar
2023-10-16 00:00:00-04:00,2245.4775390625,2132.2915161132814,2050.7922265625,Comprar
2023-10-17 00:00:00-04:00,2263.719482421875,2152.3574829101562,2055.5673291015623,Comprar
2023-10-18 00:00:00-04:00,2297.596923828125,2181.2837646484377,2062.407060546875,Comprar
2023-10-19 00:00:00-04:00,2275.01171875,2207.1697265625,2069.0348291015625,Comprar
2023-10-20 00:00:00-04:00,2236.790771484375,2225.93271484375,2074.384450683594,Comprar
2023-10-23 00:00:00-04:00,2193.358154296875,2229.8416748046875,2079.2935302734377,Comprar
2023-10-24 00:00:00-04:00,2189.0146484375,2233.0556884765624,2084.2869848632813,Comprar
2023-10-25 00:00:00-04:00,2208.125244140625,2236.09599609375,2088.9434204101562,Comprar
2023-10-26 00:00:00-04:00,2149.92529296875,2230.4497314453124,2092.607102050781,Comprar
2023-10-27 00:00:00-04:00,2145.581787109375,2220.46015625,2095.61880859375,Comprar
2023-10-30 00:00:00-04:00,2080.432861328125,2203.9556884765625,2097.3275366210937,Comprar
2023-10-31 00:00:00-04:00,2104.755126953125,2188.0592529296873,2099.6254565429685,Comprar
2023-11-01 00:00:00-04:00,2154.2685546875,2173.726416015625,2103.153388671875,Comprar
2023-11-02 00:00:00-04:00,2154.2685546875,2161.652099609375,2106.7840673828123,Comprar
2023-11-03 00:00:00-04:00,2136.895263671875,2151.662548828125,2109.9645336914064,Comprar
2023-11-06 00:00:00-05:00,2136.895263671875,2146.016259765625,2112.5456420898436,Comprar
2023-11-07 00:00:00-05:00,2032.6566162109373,2130.3804565429687,2112.2713793945313,Comprar
2023-11-08 00:00:00-05:00,2028.3134765625,2112.399279785156,2111.0540356445313,Comprar
2023-11-09 00:00:00-05:00,2041.3431396484373,2101.541064453125,2111.518610839844,Vender
2023-11-10 00:00:00-05:00,2041.3431396484373,2091.1171997070314,2111.503701171875,Vender
2023-11-13 00:00:00-05:00,2041.3431396484373,2087.2082275390626,2111.7456591796877,Vender
2023-11-14 00:00:00-05:00,2058.71630859375,2082.604345703125,2111.54736328125,Vender
2023-11-15 00:00:00-05:00,2080.432861328125,2075.2207763671877,2111.6977685546876,Vender
2023-11-16 00:00:00-05:00,2080.432861328125,2067.83720703125,2112.4646533203127,Vender
2023-11-17 00:00:00-05:00,2154.2685546875,2069.5745361328127,2113.954775390625,Vender
2023-11-20 00:00:00-05:00,2171.6416015625,2073.049169921875,2116.357470703125,Vender
2023-11-21 00:00:00-05:00,2210.731201171875,2090.8566284179688,2118.5658642578123,Vender
2023-11-22 00:00:00-05:00,2184.671630859375,2106.4924438476564,2121.00654296875,Vender
2023-11-23 00:00:00-05:00,2171.6416015625,2119.5222900390627,2122.3817724609376,Vender
2023-11-24 00:00:00-05:00,2236.790771484375,2139.0670532226563,2125.8305810546876,Comprar
2023-11-27 00:00:00-05:00,2189.0146484375,2153.8342041015626,2127.7930078125,Comprar
2023-11-28 00:00:00-05:00,2206.387939453125,2168.6013671875,2129.2980517578126,Comprar
2023-11-29 00:00:00-05:00,2202.044677734375,2180.762548828125,2130.3052490234377,Comprar
2023-11-30 00:00:00-05:00,2189.0146484375,2191.6207275390625,2131.8224365234373,Comprar
2023-12-01 00:00:00-05:00,2210.731201171875,2197.2669921875,2135.5576586914062,Comprar
2023-12-04 00:00:00-05:00,2210.731201171875,2201.1759521484373,2138.7021948242186,Comprar
