Date,Close,SMA_10,SMA_50,Signal
2024-01-01 05:00:00,5810.54736328125,5798.184619140625,5084.41373046875,compra
2024-01-02 05:00:00,5858.09716796875,5790.576708984375,5112.86392578125,compra
2024-01-03 05:00:00,5848.5869140625,5812.4494140625,5141.123916015625,compra
2024-01-04 05:00:00,5934.17626953125,5842.8810546875,5171.095693359375,compra
2024-01-05 05:00:00,6114.8642578125,5869.5087890625,5204.718193359375,compra
2024-01-08 05:00:00,6114.8642578125,5896.1365234375,5239.505029296875,compra
2024-01-09 05:00:00,6038.78515625,5918.960302734375,5272.751796875,compra
2024-01-10 05:00:00,6133.88427734375,5947.4900390625,5306.9025390625,compra
2024-01-11 05:00:00,6228.9833984375,5989.333642578125,5345.26546875,compra
2024-01-12 05:00:00,6276.53271484375,6035.932177734375,5384.912041015625,compra
2024-01-15 05:00:00,6371.63232421875,6092.040673828125,5426.46060546875,compra
2024-01-16 05:00:00,6371.63232421875,6143.394189453125,5468.80388671875,compra
2024-01-17 05:00:00,6371.63232421875,6195.69873046875,5507.52478515625,compra
2024-01-18 05:00:00,6333.59228515625,6235.64033203125,5542.8050390625,compra
2024-01-19 05:00:00,6190.94384765625,6243.248291015625,5573.47658203125,compra
2024-01-22 05:00:00,6190.94384765625,6250.85625,5604.148125,compra
2024-01-23 05:00:00,6257.5126953125,6272.72900390625,5637.814384765625,compra
2024-01-24 05:00:00,6257.5126953125,6285.091845703125,5672.03509765625,compra
2024-01-25 05:00:00,6257.5126953125,6287.944775390625,5705.33171875,compra
2024-01-26 05:00:00,6257.5126953125,6286.0427734375,5738.3511328125,compra
2024-01-29 05:00:00,6209.96337890625,6269.87587890625,5765.5219140625,compra
2024-01-30 05:00:00,6114.8642578125,6244.199072265625,5790.0514453125,compra
2024-01-31 05:00:00,6086.3349609375,6215.6693359375,5814.934482421875,compra
2024-02-01 05:00:00,5991.23583984375,6181.43369140625,5836.06736328125,compra
2024-02-02 05:00:00,6048.29541015625,6167.16884765625,5857.971796875,compra
2024-02-05 05:00:00,6057.80517578125,6153.85498046875,5878.067919921875,compra
2024-02-06 05:00:00,6038.78515625,6131.9822265625,5893.854345703125,compra
2024-02-07 05:00:00,6086.3349609375,6114.864453125,5909.260390625,compra
2024-02-08 05:00:00,5829.5673828125,6072.069921875,5920.4820703125,compra
2024-02-09 05:00:00,5972.2158203125,6043.540234375,5936.268505859375,compra
2024-02-12 05:00:00,6086.3349609375,6031.177392578125,5953.1961328125,compra
2024-02-13 05:00:00,6038.78515625,6023.569482421875,5968.031572265625,compra
2024-02-14 05:00:00,5991.23583984375,6014.0595703125,5982.676826171875,compra
2024-02-15 05:00:00,6038.78515625,6018.814501953125,5996.561279296875,compra
2024-02-16 05:00:00,6133.88427734375,6027.373388671875,6012.34771484375,compra
2024-02-19 05:00:00,5972.2158203125,6018.814453125,6021.667421875,vende
2024-02-20 05:00:00,6086.3349609375,6023.56943359375,6029.2753515625,vende
2024-02-21 05:00:00,6324.08203125,6047.344140625,6040.877421875,compra
2024-02-22 05:00:00,6419.18115234375,6106.305517578125,6054.761865234375,compra
2024-02-23 05:00:00,6495.26025390625,6158.6099609375,6067.1247265625,compra
2024-02-26 05:00:00,6457.22021484375,6195.698486328125,6077.39541015625,compra
2024-02-27 05:00:00,6371.63232421875,6228.983203125,6086.14453125,compra
2024-02-28 05:00:00,6466.73095703125,6276.53271484375,6102.881953125,compra
2024-02-29 05:00:00,6457.22021484375,6318.376220703125,6119.42916015625,compra
2024-03-01 05:00:00,6656.92919921875,6370.680712890625,6135.596005859375,compra
2024-03-04 05:00:00,6923.20556640625,6465.7796875,6157.08837890625,compra
2024-03-05 05:00:00,7322.62158203125,6589.408349609375,6187.32986328125,compra
2024-03-06 05:00:00,7370.1708984375,6694.017236328125,6217.76154296875,compra
2024-03-07 05:00:00,7417.720703125,6793.87119140625,6249.905009765625,compra
2024-03-08 05:00:00,7465.27001953125,6890.87216796875,6282.999462890625,compra
2024-03-11 04:00:00,7322.62158203125,6977.4123046875,6313.240947265625,compra
2024-03-12 04:00:00,7037.32470703125,7043.98154296875,6336.825498046875,compra
2024-03-13 04:00:00,7398.70068359375,7137.178515625,6367.8277734375,compra
2024-03-14 04:00:00,7370.1708984375,7228.473583984375,6396.547666015625,compra
2024-03-15 04:00:00,7798.11669921875,7342.592333984375,6430.21271484375,compra
2024-03-18 04:00:00,7655.4677734375,7415.8185546875,6461.02478515625,compra
2024-03-19 04:00:00,7750.56689453125,7458.6130859375,6495.260419921875,compra
2024-03-20 04:00:00,7817.13623046875,7503.309619140625,6528.925458984375,compra
2024-03-21 04:00:00,7893.21533203125,7550.85908203125,6562.21009765625,compra
2024-03-22 04:00:00,8045.37353515625,7608.86943359375,6597.5869140625,compra
2024-03-25 04:00:00,8045.37353515625,7681.14462890625,6631.06173828125,compra
2024-03-26 04:00:00,8197.5322265625,7797.165380859375,6667.579736328125,compra
2024-03-27 04:00:00,8216.552734375,7878.9505859375,6704.47814453125,compra
2024-03-28 04:00:00,8216.552734375,7963.58876953125,6742.137353515625,compra
2024-03-29 04:00:00,8216.552734375,8005.432373046875,6782.64953125,compra
2024-04-01 04:00:00,8330.6708984375,8072.952685546875,6825.444072265625,compra
2024-04-02 04:00:00,8368.7099609375,8134.7669921875,6867.668017578125,compra
2024-04-03 04:00:00,8435.2802734375,8196.581396484375,6911.223369140625,compra
2024-04-04 04:00:00,8397.240234375,8246.98388671875,6954.017919921875,compra
2024-04-05 04:00:00,8416.259765625,8284.072509765625,6997.192861328125,compra
2024-04-08 04:00:00,8444.7890625,8324.0140625,7041.889375,compra
2024-04-09 04:00:00,8349.689453125,8339.22978515625,7086.58587890625,compra
2024-04-10 04:00:00,8207.04296875,8338.27880859375,7129.0000390625,compra
2024-04-11 04:00:00,8339.6484375,8350.58837890625,7175.968291015625,compra
2024-04-12 04:00:00,8436.060546875,8372.53916015625,7223.72359375,compra
2024-04-15 04:00:00,8387.853515625,8378.257421875,7270.324560546875,compra
2024-04-16 04:00:00,8214.3115234375,8362.817578125,7313.835087890625,compra
2024-04-17 04:00:00,7953.9990234375,8314.689453125,7351.188369140625,compra
