,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Buy_Mantein,Buy_Mantein_Rnd,Revertion_Mean,Revertion_Mean_Rnd,Media_Movil,Media_Movil_Rnd,Agente_BVC,Agente_BVC_Rnd
44,2024-03-01 00:00:00-05:00,6466.7302734375,6704.477709960937,6447.710478515625,6656.92822265625,1557887,0.0,0.0,compra,0.030927782820649244,mantén,0.0,compra,0.030927782820649244,mantén,0.0
45,2024-03-04 00:00:00-05:00,6656.928429236778,6999.28474845467,6656.928429236778,6923.20556640625,1041698,0.0,0.0,compra,0.040000032273706854,vende,-0.040000032273706854,compra,0.040000032273706854,mantén,0.0
46,2024-03-05 00:00:00-05:00,6875.655910105519,7503.309146712662,6875.655910105519,7322.62109375,1096151,0.0,0.0,compra,0.05769228192238724,vende,-0.05769228192238724,compra,0.05769228192238724,compra,0.05769235245059059
47,2024-03-06 00:00:00-05:00,7389.190694304436,7607.918346774194,7351.151102570565,7370.1708984375,944178,0.0,0.0,compra,0.0064935497929948455,vende,-0.006493616474206907,compra,0.006493616474206907,mantén,0.0
48,2024-03-07 00:00:00-05:00,7436.74049979968,7484.289991486378,7417.720703125,7417.720703125,504664,0.0,0.0,compra,0.006451655645811512,vende,-0.006451588967379397,compra,0.006451588967379397,mantén,0.0
49,2024-03-08 00:00:00-05:00,7465.27001953125,7598.408593127985,7465.27001953125,7465.27001953125,462067,0.0,0.0,compra,0.0064102327802957075,mantén,0.0,compra,0.0064102327802957075,mantén,0.0
50,2024-03-11 00:00:00-04:00,7465.26955661526,7598.408121956168,7322.62109375,7322.62109375,866829,0.0,0.0,compra,-0.019108341079162604,mantén,0.0,compra,-0.019108341079162604,mantén,0.0
51,2024-03-12 00:00:00-04:00,7550.8597365920605,7550.8597365920605,7018.305397487331,7037.3251953125,960950,0.0,0.0,compra,-0.0389608986706967,mantén,0.0,compra,-0.038960965351908766,mantén,0.0
52,2024-03-13 00:00:00-04:00,7037.324557659866,7398.70068359375,7008.79486350719,7398.70068359375,249544,0.0,0.0,compra,0.051351256088315915,mantén,0.0,compra,0.051351259651297096,mantén,0.0
53,2024-03-14 00:00:00-04:00,7389.190694304436,7389.190694304436,7256.052123235888,7370.1708984375,1252889,0.0,0.0,compra,-0.0038560534310454505,mantén,0.0,compra,-0.0038559216944382517,mantén,0.0
54,2024-03-15 00:00:00-04:00,7322.621320026677,7798.1162109375,7322.621320026677,7798.1162109375,2272640,0.0,0.0,compra,0.058064503306256544,mantén,0.0,compra,0.058064499459424934,mantén,0.0
55,2024-03-18 00:00:00-04:00,7674.488058642275,7760.077144798137,7465.270292483502,7655.46826171875,668893,0.0,0.0,compra,-0.01829261649354167,mantén,0.0,compra,-0.018292615348144393,mantén,0.0
56,2024-03-19 00:00:00-04:00,7655.467914230253,7836.155976802147,7607.918424079754,7750.56689453125,826546,0.0,0.0,compra,0.012422314293697972,mantén,0.0,compra,0.012422249719359119,compra,0.012422314293697972
57,2024-03-20 00:00:00-04:00,7817.13623046875,7902.725313284101,7779.096638106372,7817.13623046875,392221,0.0,0.0,compra,0.008588963471106983,mantén,0.0,compra,0.008588963471106983,mantén,0.0
58,2024-03-21 00:00:00-04:00,7845.665356739458,7893.21484375,7760.076280120482,7893.21484375,113856,0.0,0.0,compra,0.009732286995935849,mantén,0.0,compra,0.009732349458868004,compra,0.009732286995935849
59,2024-03-22 00:00:00-04:00,7845.665681446697,8045.37353515625,7769.586499081153,8045.37353515625,456604,0.0,0.0,compra,0.019277150618386144,mantén,0.0,compra,0.019277087565004188,compra,0.019277150618386144
60,2024-03-25 00:00:00-04:00,8045.37353515625,8045.37353515625,8045.37353515625,8045.37353515625,0,0.0,0.0,compra,0.0,mantén,0.0,compra,0.0,mantén,0.0
61,2024-03-26 00:00:00-04:00,8035.86395759317,8273.611411959831,8035.86395759317,8197.5322265625,805085,0.0,0.0,compra,0.018912570154928785,mantén,0.0,compra,0.018912448773056867,mantén,0.0
62,2024-03-27 00:00:00-04:00,8273.612128363715,8368.711118344907,8216.552734375,8216.552734375,146521,0.0,0.0,compra,0.002320272404769299,mantén,0.0,compra,0.002320391810034271,compra,0.002320272404769299
63,2024-03-28 00:00:00-04:00,8216.552734375,8216.552734375,8216.552734375,8216.552734375,0,0.0,0.0,compra,0.0,mantén,0.0,compra,0.0,mantén,0.0
64,2024-03-29 00:00:00-04:00,8216.552734375,8216.552734375,8216.552734375,8216.552734375,0,0.0,0.0,compra,0.0,mantén,0.0,compra,0.0,compra,0.0
65,2024-04-01 00:00:00-04:00,8245.081813864512,8340.180796723387,8245.081813864512,8330.6708984375,3477458,0.0,0.0,compra,0.013888812954984401,mantén,0.0,compra,0.013888694101916507,mantén,0.0
66,2024-04-02 00:00:00-04:00,8330.671342329546,8435.280229048296,8273.611949573864,8368.7109375,1022543,0.0,0.0,compra,0.004566263573037651,mantén,0.0,compra,0.0045663813332839425,mantén,0.0
67,2024-04-03 00:00:00-04:00,8368.710981538896,8435.2802734375,8387.730779224212,8435.2802734375,353352,0.0,0.0,compra,0.00795455075873207,mantén,0.0,compra,0.00795455075873207,mantén,0.0
68,2024-04-04 00:00:00-04:00,8435.279827735701,8425.769929395527,8349.690742674122,8397.240234375,2212648,0.0,0.0,compra,-0.00450963546312589,mantén,0.0,compra,-0.00450963546312589,compra,-0.00450963546312589
69,2024-04-05 00:00:00-04:00,8397.239969544491,8425.769663665254,8378.220173463984,8416.259765625,209559,0.0,0.0,compra,0.002264974053277828,mantén,0.0,compra,0.002264974053277828,compra,0.002264974053277828
70,2024-04-08 00:00:00-04:00,8416.259369721283,8444.7890625,8368.709881756757,8444.7890625,260182,0.0,0.0,compra,0.0033897833086763553,mantén,0.0,compra,0.0033898993415136486,compra,0.0033897833086763553
71,2024-04-09 00:00:00-04:00,8406.749817589693,8492.33889944298,8349.6904296875,8349.6904296875,1024348,0.0,0.0,compra,-0.01126122063069589,mantén,0.0,compra,-0.011261219328439029,mantén,0.0
72,2024-04-10 00:00:00-04:00,8349.689468967266,8416.258747193657,8207.041015625,8207.041015625,831164,0.0,0.0,compra,-0.017084395554990518,mantén,0.0,compra,-0.01708439355683523,mantén,0.0
73,2024-04-11 00:00:00-04:00,8320.366013367053,8339.6484375,8223.953892702313,8339.6484375,2040158,117.54,0.0,compra,0.016157762782290835,mantén,0.0,compra,0.01615752287806382,compra,0.016157762782290835
74,2024-04-12 00:00:00-04:00,8339.6474609375,8464.983203125,8358.9298828125,8436.0595703125,428935,0.0,0.0,compra,0.011560575189114498,mantén,0.0,compra,0.011560693641618497,mantén,0.0
75,2024-04-15 00:00:00-04:00,8436.0595703125,8436.0595703125,8387.853515625,8387.853515625,89092,0.0,0.0,compra,-0.005714285714285714,mantén,0.0,compra,-0.00571416995378262,mantén,0.0
76,2024-04-16 00:00:00-04:00,8387.85331618618,8426.418159019218,8214.3115234375,8214.3115234375,288062,0.0,0.0,compra,-0.020689678457572462,mantén,0.0,compra,-0.020689676048760514,compra,-0.020689678457572462
77,2024-04-17 00:00:00-04:00,8214.31171875,8175.746875,7953.9990234375,7953.9990234375,370982,0.0,0.0,compra,-0.03169011782147084,mantén,0.0,compra,-0.03169023293945781,compra,-0.03169011782147084
78,2024-04-18 00:00:00-04:00,7953.9990234375,7809.380859375,7520.14453125,7712.96875,686059,0.0,0.0,compra,-0.030303030303030304,compra,-0.030303030303030304,compra,-0.030303030303030304,mantén,0.0
79,2024-04-19 00:00:00-04:00,7712.96875,8137.18203125,7876.8693359375,8050.4111328125,544511,0.0,0.0,compra,0.04375,mantén,0.0,compra,0.04375006330652513,mantén,0.0
80,2024-04-22 00:00:00-04:00,8050.4115160932,8204.6708984375,8088.976361679274,8204.6708984375,309133,0.0,0.0,compra,0.019161725169073152,mantén,0.0,compra,0.019161663353903378,mantén,0.0
81,2024-04-23 00:00:00-04:00,8204.67100248791,8195.029790969122,8098.61767578125,8098.61767578125,277067,0.0,0.0,compra,-0.012925956929783352,mantén,0.0,compra,-0.012926016442377584,mantén,0.0
82,2024-04-24 00:00:00-04:00,8098.616602259215,8156.463863703924,8098.616602259215,8108.2578125,214586,0.0,0.0,compra,0.0011903434764649566,mantén,0.0,compra,0.0011905244240191467,mantén,0.0
83,2024-04-25 00:00:00-04:00,8108.258975455577,8233.5947265625,7963.640801101435,8233.5947265625,588044,0.0,0.0,compra,0.015457933992833309,mantén,0.0,compra,0.015457691250132334,mantén,0.0
84,2024-04-26 00:00:00-04:00,8233.594140625,8214.31171875,8156.464453125,8195.029296875,420943,0.0,0.0,compra,-0.0046839115803312,mantén,0.0,compra,-0.004683793528797798,mantén,0.0
85,2024-04-29 00:00:00-04:00,8195.02909490952,8185.387884209626,7925.0751953125,7925.0751953125,448729,0.0,0.0,compra,-0.03294120030363299,mantén,0.0,compra,-0.032941140721021105,mantén,0.0
86,2024-04-30 00:00:00-04:00,7925.075192907174,7925.075192907174,7732.250978967827,7828.6630859375,651535,0.0,0.0,compra,-0.012165450421470518,mantén,0.0,compra,-0.012165511284118134,compra,-0.012165450421470518
87,2024-05-02 00:00:00-04:00,7828.66328125,7896.1517578125,7674.40390625,7712.96875,591337,0.0,0.0,compra,-0.014778300543463142,mantén,0.0,compra,-0.014778300543463142,mantén,0.0
88,2024-05-03 00:00:00-04:00,6748.847374549278,7095.930953811813,6748.847374549278,7018.80126953125,1041698,0.0,0.0,compra,-0.09000003798391508,compra,-0.09000003798391508,compra,-0.09000003798391508,compra,-0.09000003798391508
89,2024-05-06 00:00:00-04:00,7664.762399741236,7712.968452569797,7597.27392578125,7597.27392578125,1339443,0.0,0.0,compra,0.0824175858577391,mantén,0.0,compra,0.0824175858577391,mantén,0.0
90,2024-05-07 00:00:00-04:00,7597.27451023911,7674.40420069839,7539.4272423946495,7635.83935546875,410728,0.0,0.0,compra,0.0050762194524313145,mantén,0.0,compra,0.0050762194524313145,mantén,0.0
91,2024-05-08 00:00:00-04:00,7635.838590891769,7905.79248046875,7635.838590891769,7905.79248046875,684745,0.0,0.0,compra,0.03535343168353338,mantén,0.0,vende,-0.0353534956295159,mantén,0.0
92,2024-05-09 00:00:00-04:00,7905.79353802577,8146.823828819239,7905.79353802577,8137.1826171875,2476285,0.0,0.0,compra,0.029268430368036984,mantén,0.0,vende,-0.02926836679788308,compra,0.029268430368036984
93,2024-05-10 00:00:00-04:00,8137.181453526578,8252.8759765625,8137.181453526578,8252.8759765625,1275544,0.0,0.0,compra,0.014217864440037324,mantén,0.0,vende,-0.014217864440037324,mantén,0.0
94,2024-05-14 00:00:00-04:00,8252.8765625,8243.2353515625,8050.4111328125,8050.4111328125,1400980,0.0,0.0,compra,-0.024532641024169487,mantén,0.0,vende,0.024532581859188527,mantén,0.0
95,2024-05-15 00:00:00-04:00,8050.410641589797,8195.028796827937,7953.998538097703,8002.20458984375,718351,0.0,0.0,compra,-0.005988084605054017,mantén,0.0,vende,0.005988084241858994,mantén,0.0
96,2024-05-16 00:00:00-04:00,8002.205078125,8195.029296875,8002.205078125,8146.8232421875,1399816,0.0,0.0,compra,0.01807235127770881,mantén,0.0,vende,-0.018072289156626505,compra,0.01807235127770881
97,2024-05-17 00:00:00-04:00,8146.823733375187,8108.258887300038,8011.846772112165,8098.61767578125,288753,0.0,0.0,compra,-0.005917099828141889,mantén,0.0,vende,0.005917159763313609,mantén,0.0
98,2024-05-20 00:00:00-04:00,8098.617089376495,8175.746775941985,8031.12861363169,8060.05224609375,483544,0.0,0.0,compra,-0.004761976825110429,mantén,0.0,vende,0.004761977112219196,mantén,0.0
99,2024-05-21 00:00:00-04:00,8060.051851939006,8108.257903685052,8002.20458984375,8002.20458984375,597992,0.0,0.0,compra,-0.007177082044106535,mantén,0.0,compra,-0.007176961318074662,mantén,0.0
100,2024-05-22 00:00:00-04:00,8002.20488210399,7982.92246070133,7828.663089480048,7973.28125,753363,0.0,0.0,compra,-0.0036144214408688037,mantén,0.0,compra,-0.003614482238660291,compra,-0.0036144214408688037
101,2024-05-23 00:00:00-04:00,7973.28125,7973.28125,7973.28125,7973.28125,0,0.0,0.0,compra,0.0,mantén,0.0,compra,0.0,mantén,0.0
102,2024-05-24 00:00:00-04:00,7857.58643460561,8040.769431240587,7857.58643460561,8002.20458984375,359216,0.0,0.0,compra,0.0036275328734641085,mantén,0.0,compra,0.003627594113151345,compra,0.0036275328734641085
103,2024-05-27 00:00:00-04:00,8002.204784448596,8069.6932585343075,7925.075099779212,7982.92236328125,268726,0.0,0.0,compra,-0.002409614293912536,mantén,0.0,vende,0.0024096751652193525,compra,-0.002409614293912536
104,2024-05-28 00:00:00-04:00,7982.922558946299,8011.84619140625,7905.792872386432,8011.84619140625,204839,0.0,0.0,compra,0.0036232130050568765,mantén,0.0,vende,-0.0036231518393298684,mantén,0.0
105,2024-05-29 00:00:00-04:00,8011.846387548354,7982.92275438031,7925.07548804422,7944.35791015625,287261,0.0,0.0,compra,-0.008423561765625254,mantén,0.0,vende,0.008423501334084175,mantén,0.0
106,2024-05-30 00:00:00-04:00,7944.3578125,8060.05234375,7905.79296875,8050.4111328125,567185,0.0,0.0,compra,0.0133495021064785,mantén,0.0,vende,-0.013349563569123504,compra,0.0133495021064785
107,2024-05-31 00:00:00-04:00,8050.410635599276,8011.845794231136,7896.151270126716,7905.79248046875,2428791,0.0,0.0,compra,-0.017964132509245632,mantén,0.0,vende,0.01796413141966792,mantén,0.0
108,2024-06-04 00:00:00-04:00,7905.793065932191,7944.35791015625,7876.869432764146,7944.35791015625,98709,0.0,0.0,compra,0.004878123196728961,mantén,0.0,vende,-0.004878061132980513,mantén,0.0
109,2024-06-05 00:00:00-04:00,7944.357911355958,7953.999122413429,7838.304589723779,7847.94580078125,156621,0.0,0.0,compra,-0.01213592218091591,mantén,0.0,vende,0.01213592218091591,compra,-0.01213592218091591
110,2024-06-06 00:00:00-04:00,7847.945508529682,7925.075194117197,7847.945508529682,7876.869140625,352036,0.0,0.0,compra,0.0036854663090143576,mantén,0.0,vende,-0.0036854663090143576,mantén,0.0
111,2024-06-07 00:00:00-04:00,7876.869432764146,8002.205176492339,7867.228221708131,7944.35791015625,368201,0.0,0.0,compra,0.00856796886254924,mantén,0.0,vende,-0.00856796886254924,compra,0.00856796886254924
112,2024-06-11 00:00:00-04:00,7944.35771327836,7953.998924095446,7819.02197265625,7819.02197265625,551493,0.0,0.0,compra,-0.015776723420248683,mantén,0.0,vende,0.015776723420248683,compra,-0.015776723420248683
113,2024-06-12 00:00:00-04:00,7819.02197265625,7915.434080827104,7819.02197265625,7819.02197265625,290755,0.0,0.0,compra,0.0,mantén,0.0,vende,-0.0,compra,0.0
114,2024-06-13 00:00:00-04:00,7819.022458543965,7905.793361289829,7809.381247127758,7867.228515625,292512,0.0,0.0,compra,0.006165290638309007,mantén,0.0,vende,-0.006165290638309007,mantén,0.0
115,2024-06-14 00:00:00-04:00,7867.228319834963,7886.5107421875,7838.304686306158,7886.5107421875,267852,0.0,0.0,compra,0.002450955444373304,mantén,0.0,vende,-0.002450955444373304,compra,0.002450955444373304
116,2024-06-17 00:00:00-04:00,7886.510352512925,7973.281248811968,7857.586720413245,7925.0751953125,361525,0.0,0.0,compra,0.004889925898243726,mantén,0.0,vende,-0.004889987811714202,mantén,0.0
117,2024-06-18 00:00:00-04:00,7925.075586892573,7953.999220421379,7847.945897482426,7886.5107421875,387782,0.0,0.0,compra,-0.004866130878835066,mantén,0.0,vende,0.004866192191209728,mantén,0.0
118,2024-06-19 00:00:00-04:00,7886.510546875,7915.4341796875,7847.945703125,7857.5869140625,335835,0.0,0.0,compra,-0.0036675063371532706,mantén,0.0,vende,0.0036675063371532706,mantén,0.0
119,2024-06-20 00:00:00-04:00,7857.587105154562,8031.12890625,7867.228316326531,8031.12890625,426131,0.0,0.0,compra,0.02208591442710189,mantén,0.0,vende,-0.02208585228572753,compra,0.02208591442710189
120,2024-06-21 00:00:00-04:00,8031.129213083526,8011.846790002894,7809.38134765625,7809.38134765625,543341,0.0,0.0,compra,-0.02761100726713292,mantén,0.0,vende,0.02761100894584311,mantén,0.0
121,2024-06-24 00:00:00-04:00,7809.38105160237,7934.716796875,7790.098629252734,7934.716796875,441440,0.0,0.0,compra,0.016049344197586874,mantén,0.0,vende,-0.016049345201071527,mantén,0.0
122,2024-06-25 00:00:00-04:00,7934.716990768765,7963.640625,7857.587299485472,7963.640625,354265,0.0,0.0,compra,0.003645225011230562,mantén,0.0,vende,-0.003645286772877225,mantén,0.0
123,2024-06-26 00:00:00-04:00,7963.639748446913,8002.20458984375,7876.868855304028,8002.20458984375,646397,0.0,0.0,compra,0.004842504409690134,mantén,0.0,vende,-0.004842565723512919,compra,0.004842504409690134
124,2024-06-27 00:00:00-04:00,8002.204784448596,8011.845995032269,7953.998731530231,7982.92236328125,351441,0.0,0.0,compra,-0.002409614293912536,mantén,0.0,vende,0.0024096751652193525,compra,-0.002409614293912536
125,2024-06-28 00:00:00-04:00,7982.922850390156,8050.4113285939375,7953.99921687425,8031.12890625,327711,0.0,0.0,compra,0.0060387087303371305,mantén,0.0,vende,-0.006038647564610122,compra,0.0060387087303371305
126,2024-07-02 00:00:00-04:00,8031.1287109375,8079.334765625,8011.8462890625,8050.4111328125,201668,0.0,0.0,compra,0.002400936006330835,mantén,0.0,compra,0.002401057749475901,compra,0.002400936006330835
127,2024-07-03 00:00:00-04:00,8050.411230003166,8117.8997073804385,8050.411230003166,8088.97607421875,534892,0.0,0.0,compra,0.004790431292268288,mantén,0.0,compra,0.004790309695805417,compra,0.004790431292268288
128,2024-07-04 00:00:00-04:00,8088.9759765625,8175.746875,8088.9759765625,8146.8232421875,408502,0.0,0.0,compra,0.007151358520285523,vende,-0.007151419315761916,compra,0.007151419315761916,mantén,0.0
129,2024-07-05 00:00:00-04:00,8146.823733375187,8156.464944893974,8098.61767578125,8098.61767578125,329590,0.0,0.0,compra,-0.005917099828141889,mantén,0.0,compra,-0.005917159763313609,mantén,0.0
130,2024-07-08 00:00:00-04:00,8098.617285272646,8233.59424002719,8079.334863164854,8088.97607421875,989615,0.0,0.0,compra,-0.0011905243522401373,mantén,0.0,compra,-0.0011905244240191467,compra,-0.0011905243522401373
131,2024-07-09 00:00:00-04:00,8170.584779659432,8160.846299588324,8092.676939090569,8131.630859375,4152599,83.8,0.0,compra,0.005273199569992508,mantén,0.0,compra,0.005273260252096103,compra,0.005273199569992508
132,2024-07-10 00:00:00-04:00,8131.630067882151,8170.583984375,8131.630067882151,8170.583984375,1358863,0.0,0.0,compra,0.004790321360332133,mantén,0.0,compra,0.004790321360332133,mantén,0.0
